Case,ID,size,pixel_num_lung,pixel_num_fibrosis
1_0000,1_0000_044,256,33,0
1_0000,1_0000_045,256,144,0
1_0000,1_0000_046,256,213,0
1_0000,1_0000_047,256,234,0
1_0000,1_0000_048,256,288,8
1_0000,1_0000_049,256,384,108
1_0000,1_0000_050,256,456,160
1_0000,1_0000_051,256,558,248
1_0000,1_0000_052,256,648,280
1_0000,1_0000_053,256,765,324
1_0000,1_0000_054,256,888,332
1_0000,1_0000_055,256,1083,344
1_0000,1_0000_056,256,1329,364
1_0000,1_0000_057,256,1599,548
1_0000,1_0000_058,256,1758,616
1_0000,1_0000_059,256,2133,720
1_0000,1_0000_060,256,2553,748
1_0000,1_0000_061,256,3024,1000
1_0000,1_0000_062,256,3450,1132
1_0000,1_0000_063,256,3969,1336
1_0000,1_0000_064,256,4437,1676
1_0000,1_0000_065,256,5115,1776
1_0000,1_0000_066,256,5580,2112
1_0000,1_0000_067,256,6126,2384
1_0000,1_0000_068,256,6588,2540
1_0000,1_0000_069,256,7170,2792
1_0000,1_0000_070,256,7737,3012
1_0000,1_0000_071,256,8250,3112
1_0000,1_0000_072,256,8964,3140
1_0000,1_0000_073,256,9711,3580
1_0000,1_0000_074,256,10491,3656
1_0000,1_0000_075,256,11346,3816
1_0000,1_0000_076,256,12225,3576
1_0000,1_0000_077,256,13107,3584
1_0000,1_0000_078,256,14070,4288
1_0000,1_0000_079,256,15105,4540
1_0000,1_0000_080,256,16170,5104
1_0000,1_0000_081,256,17163,4816
1_0000,1_0000_082,256,18120,4672
1_0000,1_0000_083,256,19689,5368
1_0000,1_0000_084,256,21051,5268
1_0000,1_0000_085,256,21936,6396
1_0000,1_0000_086,256,23001,6752
1_0000,1_0000_087,256,24309,7236
1_0000,1_0000_088,256,25383,7544
1_0000,1_0000_089,256,26556,7256
1_0000,1_0000_090,256,27672,6884
1_0000,1_0000_091,256,28779,6540
1_0000,1_0000_092,256,29880,6496
1_0000,1_0000_093,256,31143,7048
1_0000,1_0000_094,256,32520,7720
1_0000,1_0000_095,256,33678,7328
1_0000,1_0000_096,256,34854,7180
1_0000,1_0000_097,256,36096,6912
1_0000,1_0000_098,256,37443,6916
1_0000,1_0000_099,256,38823,8040
1_0000,1_0000_100,256,40149,7848
1_0000,1_0000_101,256,41622,7004
1_0000,1_0000_102,256,42909,6720
1_0000,1_0000_103,256,44211,6532
1_0000,1_0000_104,256,46197,6568
1_0000,1_0000_105,256,47448,7060
1_0000,1_0000_106,256,48819,5980
1_0000,1_0000_107,256,50670,5980
1_0000,1_0000_108,256,52227,6328
1_0000,1_0000_109,256,53715,6896
1_0000,1_0000_110,256,54999,7092
1_0000,1_0000_111,256,56016,7796
1_0000,1_0000_112,256,57105,7568
1_0000,1_0000_113,256,58026,7192
1_0000,1_0000_114,256,58650,6528
1_0000,1_0000_115,256,59139,6568
1_0000,1_0000_116,256,59391,6732
1_0000,1_0000_117,256,59385,6780
1_0000,1_0000_118,256,59382,6992
1_0000,1_0000_119,256,59775,7468
1_0000,1_0000_120,256,59973,7624
1_0000,1_0000_121,256,60252,8780
1_0000,1_0000_122,256,60555,8960
1_0000,1_0000_123,256,60972,9936
1_0000,1_0000_124,256,61395,10356
1_0000,1_0000_125,256,61659,10204
1_0000,1_0000_126,256,61935,9584
1_0000,1_0000_127,256,62292,9020
1_0000,1_0000_128,256,62688,8608
1_0000,1_0000_129,256,63264,6908
1_0000,1_0000_130,256,63810,6108
1_0000,1_0000_131,256,64200,5868
1_0000,1_0000_132,256,64668,5956
1_0000,1_0000_133,256,65301,6468
1_0000,1_0000_134,256,65871,6288
1_0000,1_0000_135,256,66318,5984
1_0000,1_0000_136,256,66759,5252
1_0000,1_0000_137,256,67215,4660
1_0000,1_0000_138,256,67638,5036
1_0000,1_0000_139,256,68115,5064
1_0000,1_0000_140,256,68433,5116
1_0000,1_0000_141,256,68727,5640
1_0000,1_0000_142,256,69225,5596
1_0000,1_0000_143,256,69762,5584
1_0000,1_0000_144,256,70638,4696
1_0000,1_0000_145,256,71415,4572
1_0000,1_0000_146,256,71940,4760
1_0000,1_0000_147,256,72822,4760
1_0000,1_0000_148,256,73647,5124
1_0000,1_0000_149,256,74706,5728
1_0000,1_0000_150,256,75603,6432
1_0000,1_0000_151,256,76284,6480
1_0000,1_0000_152,256,77007,6088
1_0000,1_0000_153,256,77736,5876
1_0000,1_0000_154,256,78483,5376
1_0000,1_0000_155,256,79002,6272
1_0000,1_0000_156,256,79710,7128
1_0000,1_0000_157,256,80412,6776
1_0000,1_0000_158,256,81399,6280
1_0000,1_0000_159,256,82509,6432
1_0000,1_0000_160,256,83361,5836
1_0000,1_0000_161,256,84276,6176
1_0000,1_0000_162,256,85770,7264
1_0000,1_0000_163,256,87525,7740
1_0000,1_0000_164,256,88782,6424
1_0000,1_0000_165,256,88722,6096
1_0000,1_0000_166,256,88617,6960
1_0000,1_0000_167,256,88638,7452
1_0000,1_0000_168,256,88629,7020
1_0000,1_0000_169,256,88602,7072
1_0000,1_0000_170,256,88470,7508
1_0000,1_0000_171,256,88488,8304
1_0000,1_0000_172,256,88446,7748
1_0000,1_0000_173,256,88188,7440
1_0000,1_0000_174,256,88302,6900
1_0000,1_0000_175,256,88320,6060
1_0000,1_0000_176,256,88269,5496
1_0000,1_0000_177,256,88446,5440
1_0000,1_0000_178,256,88332,6132
1_0000,1_0000_179,256,88113,5288
1_0000,1_0000_180,256,87999,4656
1_0000,1_0000_181,256,87762,5100
1_0000,1_0000_182,256,87987,6060
1_0000,1_0000_183,256,88440,6008
1_0000,1_0000_184,256,88587,5956
1_0000,1_0000_185,256,88278,5604
1_0000,1_0000_186,256,88404,5152
1_0000,1_0000_187,256,88356,5384
1_0000,1_0000_188,256,88269,6024
1_0000,1_0000_189,256,88377,5188
1_0000,1_0000_190,256,88635,4912
1_0000,1_0000_191,256,88179,5804
1_0000,1_0000_192,256,88026,5796
1_0000,1_0000_193,256,87588,5320
1_0000,1_0000_194,256,87378,4624
1_0000,1_0000_195,256,87285,3280
1_0000,1_0000_196,256,87303,2568
1_0000,1_0000_197,256,87435,2776
1_0000,1_0000_198,256,87564,3468
1_0000,1_0000_199,256,87984,3948
1_0000,1_0000_200,256,88044,4188
1_0000,1_0000_201,256,88233,3832
1_0000,1_0000_202,256,88620,3036
1_0000,1_0000_203,256,88542,3272
1_0000,1_0000_204,256,88779,4556
1_0000,1_0000_205,256,88401,4756
1_0000,1_0000_206,256,88209,4532
1_0000,1_0000_207,256,88293,4436
1_0000,1_0000_208,256,88224,5156
1_0000,1_0000_209,256,88398,5992
1_0000,1_0000_210,256,88515,5276
1_0000,1_0000_211,256,88992,4668
1_0000,1_0000_212,256,89145,4348
1_0000,1_0000_213,256,89430,4180
1_0000,1_0000_214,256,90138,3472
1_0000,1_0000_215,256,91026,3064
1_0000,1_0000_216,256,91437,2736
1_0000,1_0000_217,256,91764,2860
1_0000,1_0000_218,256,91710,2816
1_0000,1_0000_219,256,92025,3196
1_0000,1_0000_220,256,92202,3420
1_0000,1_0000_221,256,91854,3252
1_0000,1_0000_222,256,91632,3144
1_0000,1_0000_223,256,91188,3856
1_0000,1_0000_224,256,91155,4516
1_0000,1_0000_225,256,91344,5000
1_0000,1_0000_226,256,91860,4556
1_0000,1_0000_227,256,92400,3852
1_0000,1_0000_228,256,92985,4056
1_0000,1_0000_229,256,93027,3976
1_0000,1_0000_230,256,92937,4016
1_0000,1_0000_231,256,93018,3516
1_0000,1_0000_232,256,93147,3480
1_0000,1_0000_233,256,93075,3644
1_0000,1_0000_234,256,93486,4220
1_0000,1_0000_235,256,93456,4132
1_0000,1_0000_236,256,93159,3748
1_0000,1_0000_237,256,92841,3532
1_0000,1_0000_238,256,92982,3436
1_0000,1_0000_239,256,93039,3112
1_0000,1_0000_240,256,92676,2548
1_0000,1_0000_241,256,92208,3216
1_0000,1_0000_242,256,91788,3772
1_0000,1_0000_243,256,91992,4340
1_0000,1_0000_244,256,92256,4808
1_0000,1_0000_245,256,92004,5436
1_0000,1_0000_246,256,92247,5008
1_0000,1_0000_247,256,92310,4908
1_0000,1_0000_248,256,92703,4392
1_0000,1_0000_249,256,92862,3988
1_0000,1_0000_250,256,92844,4144
1_0000,1_0000_251,256,92853,4084
1_0000,1_0000_252,256,92535,3968
1_0000,1_0000_253,256,92331,3792
1_0000,1_0000_254,256,92322,3164
1_0000,1_0000_255,256,92772,3100
1_0000,1_0000_256,256,92874,2816
1_0000,1_0000_257,256,92460,3600
1_0000,1_0000_258,256,92640,4284
1_0000,1_0000_259,256,92430,3572
1_0000,1_0000_260,256,91842,3100
1_0000,1_0000_261,256,91710,3464
1_0000,1_0000_262,256,91359,3640
1_0000,1_0000_263,256,91476,3696
1_0000,1_0000_264,256,91614,3844
1_0000,1_0000_265,256,91644,3720
1_0000,1_0000_266,256,91608,3512
1_0000,1_0000_267,256,91629,3220
1_0000,1_0000_268,256,91836,3236
1_0000,1_0000_269,256,91839,2888
1_0000,1_0000_270,256,91620,2924
1_0000,1_0000_271,256,91578,3164
1_0000,1_0000_272,256,91254,3216
1_0000,1_0000_273,256,91284,3248
1_0000,1_0000_274,256,90954,2076
1_0000,1_0000_275,256,90741,1900
1_0000,1_0000_276,256,90699,1660
1_0000,1_0000_277,256,90369,1608
1_0000,1_0000_278,256,90147,1768
1_0000,1_0000_279,256,90135,1468
1_0000,1_0000_280,256,90030,920
1_0000,1_0000_281,256,90003,1648
1_0000,1_0000_282,256,89919,1984
1_0000,1_0000_283,256,90036,2440
1_0000,1_0000_284,256,90066,1508
1_0000,1_0000_285,256,90669,1552
1_0000,1_0000_286,256,90789,1420
1_0000,1_0000_287,256,90723,1208
1_0000,1_0000_288,256,90594,928
1_0000,1_0000_289,256,90429,1260
1_0000,1_0000_290,256,90333,876
1_0000,1_0000_291,256,90177,1236
1_0000,1_0000_292,256,90045,1124
1_0000,1_0000_293,256,89523,1592
1_0000,1_0000_294,256,89169,1112
1_0000,1_0000_295,256,88977,576
1_0000,1_0000_296,256,88473,412
1_0000,1_0000_297,256,88335,484
1_0000,1_0000_298,256,88056,540
1_0000,1_0000_299,256,87615,520
1_0000,1_0000_300,256,87465,348
1_0000,1_0000_301,256,87003,348
1_0000,1_0000_302,256,86748,552
1_0000,1_0000_303,256,86487,572
1_0000,1_0000_304,256,86523,528
1_0000,1_0000_305,256,86166,532
1_0000,1_0000_306,256,85764,412
1_0000,1_0000_307,256,85467,336
1_0000,1_0000_308,256,84951,340
1_0000,1_0000_309,256,84417,852
1_0000,1_0000_310,256,84036,908
1_0000,1_0000_311,256,83391,768
1_0000,1_0000_312,256,82884,872
1_0000,1_0000_313,256,82296,840
1_0000,1_0000_314,256,81654,880
1_0000,1_0000_315,256,81153,920
1_0000,1_0000_316,256,80163,1064
1_0000,1_0000_317,256,79608,1156
1_0000,1_0000_318,256,78936,1024
1_0000,1_0000_319,256,78615,976
1_0000,1_0000_320,256,78072,1220
1_0000,1_0000_321,256,77538,1388
1_0000,1_0000_322,256,77082,1272
1_0000,1_0000_323,256,76443,968
1_0000,1_0000_324,256,75966,920
1_0000,1_0000_325,256,75090,1196
1_0000,1_0000_326,256,74364,880
1_0000,1_0000_327,256,74142,932
1_0000,1_0000_328,256,73563,1136
1_0000,1_0000_329,256,72876,1160
1_0000,1_0000_330,256,72513,1340
1_0000,1_0000_331,256,71931,1160
1_0000,1_0000_332,256,71373,1148
1_0000,1_0000_333,256,71139,1900
1_0000,1_0000_334,256,70599,2312
1_0000,1_0000_335,256,69939,2124
1_0000,1_0000_336,256,69492,1944
1_0000,1_0000_337,256,69045,1484
1_0000,1_0000_338,256,68589,852
1_0000,1_0000_339,256,68352,1092
1_0000,1_0000_340,256,67959,1056
1_0000,1_0000_341,256,67395,1368
1_0000,1_0000_342,256,66909,1220
1_0000,1_0000_343,256,66384,1816
1_0000,1_0000_344,256,65880,1568
1_0000,1_0000_345,256,65076,1444
1_0000,1_0000_346,256,64404,1384
1_0000,1_0000_347,256,63441,1644
1_0000,1_0000_348,256,62580,1872
1_0000,1_0000_349,256,61830,1620
1_0000,1_0000_350,256,60786,1484
1_0000,1_0000_351,256,60090,1860
1_0000,1_0000_352,256,58989,1520
1_0000,1_0000_353,256,58020,784
1_0000,1_0000_354,256,57261,904
1_0000,1_0000_355,256,56361,912
1_0000,1_0000_356,256,55260,1300
1_0000,1_0000_357,256,54372,1560
1_0000,1_0000_358,256,53286,1336
1_0000,1_0000_359,256,52209,1156
1_0000,1_0000_360,256,51312,1300
1_0000,1_0000_361,256,50418,1632
1_0000,1_0000_362,256,49470,1636
1_0000,1_0000_363,256,48405,1516
1_0000,1_0000_364,256,47217,1508
1_0000,1_0000_365,256,46212,1380
1_0000,1_0000_366,256,45087,1644
1_0000,1_0000_367,256,43947,1764
1_0000,1_0000_368,256,42831,1416
1_0000,1_0000_369,256,42021,1624
1_0000,1_0000_370,256,40911,1348
1_0000,1_0000_371,256,39636,1440
1_0000,1_0000_372,256,38565,2004
1_0000,1_0000_373,256,37413,2060
1_0000,1_0000_374,256,36435,2196
1_0000,1_0000_375,256,35316,2104
1_0000,1_0000_376,256,34230,1820
1_0000,1_0000_377,256,33135,1880
1_0000,1_0000_378,256,32103,1720
1_0000,1_0000_379,256,31101,1728
1_0000,1_0000_380,256,29928,1476
1_0000,1_0000_381,256,28635,1512
1_0000,1_0000_382,256,27315,1988
1_0000,1_0000_383,256,26124,1964
1_0000,1_0000_384,256,24867,1668
1_0000,1_0000_385,256,23634,1540
1_0000,1_0000_386,256,22416,1352
1_0000,1_0000_387,256,21177,1588
1_0000,1_0000_388,256,19914,1632
1_0000,1_0000_389,256,18684,1660
1_0000,1_0000_390,256,17424,1284
1_0000,1_0000_391,256,16041,1068
1_0000,1_0000_392,256,14814,1408
1_0000,1_0000_393,256,13152,1528
1_0000,1_0000_394,256,11673,1592
1_0000,1_0000_395,256,10431,1480
1_0000,1_0000_396,256,9312,1812
1_0000,1_0000_397,256,8202,2128
1_0000,1_0000_398,256,6468,2108
1_0000,1_0000_399,256,5469,1788
1_0000,1_0000_400,256,3855,1256
1_0000,1_0000_401,256,1161,452
2_0000,2_0000_053,256,27,0
2_0000,2_0000_054,256,357,88
2_0000,2_0000_055,256,597,260
2_0000,2_0000_056,256,711,384
2_0000,2_0000_057,256,807,404
2_0000,2_0000_058,256,933,456
2_0000,2_0000_059,256,1101,460
2_0000,2_0000_060,256,1284,480
2_0000,2_0000_061,256,1509,484
2_0000,2_0000_062,256,1611,460
2_0000,2_0000_063,256,1827,528
2_0000,2_0000_064,256,1995,536
2_0000,2_0000_065,256,2157,584
2_0000,2_0000_066,256,2337,736
2_0000,2_0000_067,256,2466,816
2_0000,2_0000_068,256,2655,952
2_0000,2_0000_069,256,2793,1012
2_0000,2_0000_070,256,2895,1032
2_0000,2_0000_071,256,3054,1108
2_0000,2_0000_072,256,3228,1164
2_0000,2_0000_073,256,3441,1144
2_0000,2_0000_074,256,3600,1276
2_0000,2_0000_075,256,3729,1408
2_0000,2_0000_076,256,3870,1492
2_0000,2_0000_077,256,4020,1512
2_0000,2_0000_078,256,4191,1636
2_0000,2_0000_079,256,4296,1648
2_0000,2_0000_080,256,4521,1736
2_0000,2_0000_081,256,4692,1788
2_0000,2_0000_082,256,4935,1868
2_0000,2_0000_083,256,5154,2020
2_0000,2_0000_084,256,5355,2072
2_0000,2_0000_085,256,5568,2188
2_0000,2_0000_086,256,5745,2268
2_0000,2_0000_087,256,5889,2244
2_0000,2_0000_088,256,6036,2356
2_0000,2_0000_089,256,6207,2440
2_0000,2_0000_090,256,6489,2504
2_0000,2_0000_091,256,6888,2604
2_0000,2_0000_092,256,7317,2516
2_0000,2_0000_093,256,7551,2452
2_0000,2_0000_094,256,7758,2512
2_0000,2_0000_095,256,8151,2612
2_0000,2_0000_096,256,8349,2828
2_0000,2_0000_097,256,8625,2952
2_0000,2_0000_098,256,8988,2960
2_0000,2_0000_099,256,9258,2956
2_0000,2_0000_100,256,9675,2676
2_0000,2_0000_101,256,10137,2756
2_0000,2_0000_102,256,10503,2776
2_0000,2_0000_103,256,10698,2808
2_0000,2_0000_104,256,11205,3368
2_0000,2_0000_105,256,11577,3516
2_0000,2_0000_106,256,12042,3684
2_0000,2_0000_107,256,12714,3748
2_0000,2_0000_108,256,13203,4072
2_0000,2_0000_109,256,13587,4292
2_0000,2_0000_110,256,13974,4828
2_0000,2_0000_111,256,14436,4820
2_0000,2_0000_112,256,14958,4980
2_0000,2_0000_113,256,15576,5284
2_0000,2_0000_114,256,16122,5504
2_0000,2_0000_115,256,16638,5848
2_0000,2_0000_116,256,17136,5864
2_0000,2_0000_117,256,17580,5832
2_0000,2_0000_118,256,18297,6100
2_0000,2_0000_119,256,18867,6180
2_0000,2_0000_120,256,19473,6484
2_0000,2_0000_121,256,19998,6764
2_0000,2_0000_122,256,20505,7012
2_0000,2_0000_123,256,21108,6708
2_0000,2_0000_124,256,21750,7088
2_0000,2_0000_125,256,22530,7184
2_0000,2_0000_126,256,23337,7004
2_0000,2_0000_127,256,24000,6636
2_0000,2_0000_128,256,24753,6800
2_0000,2_0000_129,256,25350,7536
2_0000,2_0000_130,256,26055,7100
2_0000,2_0000_131,256,26760,6936
2_0000,2_0000_132,256,27249,6984
2_0000,2_0000_133,256,27867,6572
2_0000,2_0000_134,256,28554,6392
2_0000,2_0000_135,256,29361,6724
2_0000,2_0000_136,256,30234,6436
2_0000,2_0000_137,256,30828,6908
2_0000,2_0000_138,256,31581,6784
2_0000,2_0000_139,256,32526,7356
2_0000,2_0000_140,256,33213,7840
2_0000,2_0000_141,256,34293,8344
2_0000,2_0000_142,256,35316,8324
2_0000,2_0000_143,256,36195,9292
2_0000,2_0000_144,256,37155,9308
2_0000,2_0000_145,256,38211,10012
2_0000,2_0000_146,256,39039,10408
2_0000,2_0000_147,256,39891,9556
2_0000,2_0000_148,256,40524,9080
2_0000,2_0000_149,256,41268,9236
2_0000,2_0000_150,256,41931,8536
2_0000,2_0000_151,256,42840,8100
2_0000,2_0000_152,256,43620,8128
2_0000,2_0000_153,256,44097,8476
2_0000,2_0000_154,256,44448,8980
2_0000,2_0000_155,256,45249,8628
2_0000,2_0000_156,256,46137,8292
2_0000,2_0000_157,256,47016,8084
2_0000,2_0000_158,256,47913,7564
2_0000,2_0000_159,256,48438,6828
2_0000,2_0000_160,256,49116,6724
2_0000,2_0000_161,256,49671,7640
2_0000,2_0000_162,256,50505,8412
2_0000,2_0000_163,256,51585,7720
2_0000,2_0000_164,256,52752,6380
2_0000,2_0000_165,256,53610,6328
2_0000,2_0000_166,256,54522,5864
2_0000,2_0000_167,256,55380,5324
2_0000,2_0000_168,256,56340,5096
2_0000,2_0000_169,256,57597,5016
2_0000,2_0000_170,256,59634,5432
2_0000,2_0000_171,256,60633,6084
2_0000,2_0000_172,256,61425,8188
2_0000,2_0000_173,256,62001,8684
2_0000,2_0000_174,256,62604,8712
2_0000,2_0000_175,256,62850,8748
2_0000,2_0000_176,256,63033,9120
2_0000,2_0000_177,256,63258,9140
2_0000,2_0000_178,256,63294,9092
2_0000,2_0000_179,256,63417,8532
2_0000,2_0000_180,256,63651,7928
2_0000,2_0000_181,256,64341,7820
2_0000,2_0000_182,256,64998,6748
2_0000,2_0000_183,256,64980,6844
2_0000,2_0000_184,256,64566,7508
2_0000,2_0000_185,256,64059,7832
2_0000,2_0000_186,256,63831,7188
2_0000,2_0000_187,256,64077,5080
2_0000,2_0000_188,256,64641,4328
2_0000,2_0000_189,256,65223,4532
2_0000,2_0000_190,256,65850,4032
2_0000,2_0000_191,256,66198,4044
2_0000,2_0000_192,256,66147,5056
2_0000,2_0000_193,256,66306,5124
2_0000,2_0000_194,256,66942,3632
2_0000,2_0000_195,256,67941,4340
2_0000,2_0000_196,256,68553,5528
2_0000,2_0000_197,256,69024,6476
2_0000,2_0000_198,256,70038,5252
2_0000,2_0000_199,256,70659,4728
2_0000,2_0000_200,256,71370,4544
2_0000,2_0000_201,256,71961,4792
2_0000,2_0000_202,256,72543,5164
2_0000,2_0000_203,256,73359,5800
2_0000,2_0000_204,256,73620,6376
2_0000,2_0000_205,256,74262,6508
2_0000,2_0000_206,256,74667,6848
2_0000,2_0000_207,256,74136,7832
2_0000,2_0000_208,256,74598,6316
2_0000,2_0000_209,256,75663,5292
2_0000,2_0000_210,256,76230,5344
2_0000,2_0000_211,256,76404,5604
2_0000,2_0000_212,256,77223,5736
2_0000,2_0000_213,256,77445,6860
2_0000,2_0000_214,256,77979,7748
2_0000,2_0000_215,256,78930,8280
2_0000,2_0000_216,256,79899,7432
2_0000,2_0000_217,256,80655,7192
2_0000,2_0000_218,256,81141,7008
2_0000,2_0000_219,256,81774,6116
2_0000,2_0000_220,256,82128,7444
2_0000,2_0000_221,256,83172,7908
2_0000,2_0000_222,256,83427,8024
2_0000,2_0000_223,256,84228,7520
2_0000,2_0000_224,256,85182,7764
2_0000,2_0000_225,256,86070,6752
2_0000,2_0000_226,256,87324,7572
2_0000,2_0000_227,256,89016,7032
2_0000,2_0000_228,256,89577,7208
2_0000,2_0000_229,256,89802,6900
2_0000,2_0000_230,256,89874,7364
2_0000,2_0000_231,256,89808,7856
2_0000,2_0000_232,256,89730,8172
2_0000,2_0000_233,256,89844,7672
2_0000,2_0000_234,256,89784,5728
2_0000,2_0000_235,256,89871,5000
2_0000,2_0000_236,256,89772,4852
2_0000,2_0000_237,256,89619,4432
2_0000,2_0000_238,256,90057,3896
2_0000,2_0000_239,256,89937,3896
2_0000,2_0000_240,256,89961,4000
2_0000,2_0000_241,256,89964,3944
2_0000,2_0000_242,256,90189,5028
2_0000,2_0000_243,256,90357,4680
2_0000,2_0000_244,256,90849,3148
2_0000,2_0000_245,256,91566,2788
2_0000,2_0000_246,256,92133,1680
2_0000,2_0000_247,256,92388,2080
2_0000,2_0000_248,256,92643,1964
2_0000,2_0000_249,256,92790,1988
2_0000,2_0000_250,256,93051,2252
2_0000,2_0000_251,256,93432,2440
2_0000,2_0000_252,256,93741,2240
2_0000,2_0000_253,256,94023,2612
2_0000,2_0000_254,256,94407,2660
2_0000,2_0000_255,256,94548,2756
2_0000,2_0000_256,256,94656,3192
2_0000,2_0000_257,256,94692,3672
2_0000,2_0000_258,256,94932,3700
2_0000,2_0000_259,256,95274,3188
2_0000,2_0000_260,256,95535,3424
2_0000,2_0000_261,256,95769,3100
2_0000,2_0000_262,256,95988,3116
2_0000,2_0000_263,256,96129,3480
2_0000,2_0000_264,256,96216,3356
2_0000,2_0000_265,256,96546,4000
2_0000,2_0000_266,256,96636,4336
2_0000,2_0000_267,256,96372,3800
2_0000,2_0000_268,256,96195,3280
2_0000,2_0000_269,256,95850,3424
2_0000,2_0000_270,256,95508,2656
2_0000,2_0000_271,256,95331,3336
2_0000,2_0000_272,256,95088,3092
2_0000,2_0000_273,256,94773,3312
2_0000,2_0000_274,256,94587,3584
2_0000,2_0000_275,256,93825,3212
2_0000,2_0000_276,256,93669,2836
2_0000,2_0000_277,256,93915,2324
2_0000,2_0000_278,256,93933,2764
2_0000,2_0000_279,256,93813,2528
2_0000,2_0000_280,256,93840,2284
2_0000,2_0000_281,256,93822,1948
2_0000,2_0000_282,256,93492,1652
2_0000,2_0000_283,256,93288,1596
2_0000,2_0000_284,256,92976,1844
2_0000,2_0000_285,256,92838,1828
2_0000,2_0000_286,256,92694,2040
2_0000,2_0000_287,256,92481,2304
2_0000,2_0000_288,256,92067,2152
2_0000,2_0000_289,256,91902,2688
2_0000,2_0000_290,256,91944,3148
2_0000,2_0000_291,256,91752,2512
2_0000,2_0000_292,256,91668,2560
2_0000,2_0000_293,256,91554,2128
2_0000,2_0000_294,256,91272,3040
2_0000,2_0000_295,256,90993,3648
2_0000,2_0000_296,256,90819,3076
2_0000,2_0000_297,256,90498,2252
2_0000,2_0000_298,256,90582,2092
2_0000,2_0000_299,256,90633,2588
2_0000,2_0000_300,256,90180,3044
2_0000,2_0000_301,256,89982,2980
2_0000,2_0000_302,256,89835,2692
2_0000,2_0000_303,256,89358,2452
2_0000,2_0000_304,256,88848,2432
2_0000,2_0000_305,256,88626,2300
2_0000,2_0000_306,256,88428,2276
2_0000,2_0000_307,256,88179,2432
2_0000,2_0000_308,256,87963,2636
2_0000,2_0000_309,256,87600,2952
2_0000,2_0000_310,256,87450,3588
2_0000,2_0000_311,256,87282,3060
2_0000,2_0000_312,256,86652,2620
2_0000,2_0000_313,256,86148,2824
2_0000,2_0000_314,256,85650,2384
2_0000,2_0000_315,256,85161,2348
2_0000,2_0000_316,256,84711,2288
2_0000,2_0000_317,256,84153,2320
2_0000,2_0000_318,256,83691,2384
2_0000,2_0000_319,256,83235,2316
2_0000,2_0000_320,256,82794,2440
2_0000,2_0000_321,256,82119,2512
2_0000,2_0000_322,256,81492,2336
2_0000,2_0000_323,256,80937,1980
2_0000,2_0000_324,256,80160,1868
2_0000,2_0000_325,256,79521,1808
2_0000,2_0000_326,256,78816,2112
2_0000,2_0000_327,256,77940,2176
2_0000,2_0000_328,256,77124,2404
2_0000,2_0000_329,256,76287,2368
2_0000,2_0000_330,256,75423,2188
2_0000,2_0000_331,256,74460,2008
2_0000,2_0000_332,256,73410,2064
2_0000,2_0000_333,256,72393,1872
2_0000,2_0000_334,256,71508,1568
2_0000,2_0000_335,256,70341,1408
2_0000,2_0000_336,256,69429,1344
2_0000,2_0000_337,256,68397,1544
2_0000,2_0000_338,256,67212,1548
2_0000,2_0000_339,256,65760,1408
2_0000,2_0000_340,256,64380,1340
2_0000,2_0000_341,256,62880,1220
2_0000,2_0000_342,256,61323,820
2_0000,2_0000_343,256,59865,1012
2_0000,2_0000_344,256,58380,1108
2_0000,2_0000_345,256,56769,932
2_0000,2_0000_346,256,55107,996
2_0000,2_0000_347,256,53292,588
2_0000,2_0000_348,256,51423,768
2_0000,2_0000_349,256,49917,568
2_0000,2_0000_350,256,48354,424
2_0000,2_0000_351,256,46746,980
2_0000,2_0000_352,256,45240,700
2_0000,2_0000_353,256,43791,784
2_0000,2_0000_354,256,42132,796
2_0000,2_0000_355,256,40503,836
2_0000,2_0000_356,256,38967,564
2_0000,2_0000_357,256,37431,584
2_0000,2_0000_358,256,35955,580
2_0000,2_0000_359,256,34485,880
2_0000,2_0000_360,256,32940,948
2_0000,2_0000_361,256,31467,1064
2_0000,2_0000_362,256,30063,1388
2_0000,2_0000_363,256,28590,1288
2_0000,2_0000_364,256,27285,1480
2_0000,2_0000_365,256,25971,1560
2_0000,2_0000_366,256,24726,1508
2_0000,2_0000_367,256,23502,1952
2_0000,2_0000_368,256,22224,1656
2_0000,2_0000_369,256,20793,1500
2_0000,2_0000_370,256,19638,1612
2_0000,2_0000_371,256,18465,1360
2_0000,2_0000_372,256,17265,1620
2_0000,2_0000_373,256,16050,1712
2_0000,2_0000_374,256,14778,1396
2_0000,2_0000_375,256,13590,1776
2_0000,2_0000_376,256,12570,2024
2_0000,2_0000_377,256,11553,1940
2_0000,2_0000_378,256,10434,1608
2_0000,2_0000_379,256,9180,1400
2_0000,2_0000_380,256,8097,1456
2_0000,2_0000_381,256,7038,1264
2_0000,2_0000_382,256,6066,1336
2_0000,2_0000_383,256,5172,1400
2_0000,2_0000_384,256,4275,1260
2_0000,2_0000_385,256,3465,1112
2_0000,2_0000_386,256,2682,856
2_0000,2_0000_387,256,1782,676
2_0000,2_0000_388,256,1194,520
2_0000,2_0000_389,256,831,368
2_0000,2_0000_390,256,534,264
3_0000,3_0000_048,256,81,0
3_0000,3_0000_049,256,48,0
3_0000,3_0000_050,256,186,48
3_0000,3_0000_051,256,249,112
3_0000,3_0000_052,256,324,172
3_0000,3_0000_053,256,351,128
3_0000,3_0000_054,256,540,220
3_0000,3_0000_055,256,732,316
