Case,ID,size,pixel_num_lung,pixel_num_fibrosis
AIIB23_18_0000,AIIB23_18_0000_196,256,70809,9364
AIIB23_18_0000,AIIB23_18_0000_197,256,69864,8024
AIIB23_18_0000,AIIB23_18_0000_198,256,69006,8520
AIIB23_18_0000,AIIB23_18_0000_199,256,67926,9064
AIIB23_18_0000,AIIB23_18_0000_200,256,66873,9492
AIIB23_18_0000,AIIB23_18_0000_201,256,65655,9612
AIIB23_18_0000,AIIB23_18_0000_202,256,64494,8100
AIIB23_18_0000,AIIB23_18_0000_203,256,63246,7844
AIIB23_18_0000,AIIB23_18_0000_204,256,62061,8408
AIIB23_18_0000,AIIB23_18_0000_205,256,60756,7764
AIIB23_18_0000,AIIB23_18_0000_206,256,59526,7452
AIIB23_18_0000,AIIB23_18_0000_207,256,58050,7148
AIIB23_18_0000,AIIB23_18_0000_208,256,56598,6688
AIIB23_18_0000,AIIB23_18_0000_209,256,55119,7372
AIIB23_18_0000,AIIB23_18_0000_210,256,53892,6904
AIIB23_18_0000,AIIB23_18_0000_211,256,52707,6708
AIIB23_18_0000,AIIB23_18_0000_212,256,51513,6304
AIIB23_18_0000,AIIB23_18_0000_213,256,50313,6264
AIIB23_18_0000,AIIB23_18_0000_214,256,48960,6164
AIIB23_18_0000,AIIB23_18_0000_215,256,47544,4784
AIIB23_18_0000,AIIB23_18_0000_216,256,46149,6284
AIIB23_18_0000,AIIB23_18_0000_217,256,44691,7284
AIIB23_18_0000,AIIB23_18_0000_218,256,42903,5640
AIIB23_18_0000,AIIB23_18_0000_219,256,41478,5024
AIIB23_18_0000,AIIB23_18_0000_220,256,40263,5580
AIIB23_18_0000,AIIB23_18_0000_221,256,38796,4980
AIIB23_18_0000,AIIB23_18_0000_222,256,37206,4352
AIIB23_18_0000,AIIB23_18_0000_223,256,35415,5152
AIIB23_18_0000,AIIB23_18_0000_224,256,33765,4352
AIIB23_18_0000,AIIB23_18_0000_225,256,32262,2708
AIIB23_18_0000,AIIB23_18_0000_226,256,30960,2712
AIIB23_18_0000,AIIB23_18_0000_227,256,29661,3708
AIIB23_18_0000,AIIB23_18_0000_228,256,28152,3628
AIIB23_18_0000,AIIB23_18_0000_229,256,26655,3916
AIIB23_18_0000,AIIB23_18_0000_230,256,25272,3376
AIIB23_18_0000,AIIB23_18_0000_231,256,23898,2320
AIIB23_18_0000,AIIB23_18_0000_232,256,22353,1816
AIIB23_18_0000,AIIB23_18_0000_233,256,21006,2232
AIIB23_18_0000,AIIB23_18_0000_234,256,19743,2384
AIIB23_18_0000,AIIB23_18_0000_235,256,18411,2816
AIIB23_18_0000,AIIB23_18_0000_236,256,17151,2640
AIIB23_18_0000,AIIB23_18_0000_237,256,15843,1956
AIIB23_18_0000,AIIB23_18_0000_238,256,14754,1884
AIIB23_18_0000,AIIB23_18_0000_239,256,13593,1528
AIIB23_18_0000,AIIB23_18_0000_240,256,12519,1192
AIIB23_18_0000,AIIB23_18_0000_241,256,11223,1240
AIIB23_18_0000,AIIB23_18_0000_242,256,10044,1472
AIIB23_18_0000,AIIB23_18_0000_243,256,8655,1500
AIIB23_18_0000,AIIB23_18_0000_244,256,7437,1692
AIIB23_18_0000,AIIB23_18_0000_245,256,5967,2260
AIIB23_18_0000,AIIB23_18_0000_246,256,4575,2252
AIIB23_18_0000,AIIB23_18_0000_247,256,2937,1788
AIIB23_18_0000,AIIB23_18_0000_248,256,1362,512
AIIB23_33_0000,AIIB23_33_0000_012,256,114,180
AIIB23_33_0000,AIIB23_33_0000_013,256,291,388
AIIB23_33_0000,AIIB23_33_0000_014,256,621,644
AIIB23_33_0000,AIIB23_33_0000_015,256,1077,748
AIIB23_33_0000,AIIB23_33_0000_016,256,1527,732
AIIB23_33_0000,AIIB23_33_0000_017,256,1827,864
AIIB23_33_0000,AIIB23_33_0000_018,256,2313,1116
AIIB23_33_0000,AIIB23_33_0000_019,256,2715,1056
AIIB23_33_0000,AIIB23_33_0000_020,256,3378,1244
AIIB23_33_0000,AIIB23_33_0000_021,256,3897,1680
AIIB23_33_0000,AIIB23_33_0000_022,256,4401,1500
AIIB23_33_0000,AIIB23_33_0000_023,256,4950,1456
AIIB23_33_0000,AIIB23_33_0000_024,256,6258,2516
AIIB23_33_0000,AIIB23_33_0000_025,256,7404,1952
AIIB23_33_0000,AIIB23_33_0000_026,256,8664,2392
AIIB23_33_0000,AIIB23_33_0000_027,256,10104,1376
AIIB23_33_0000,AIIB23_33_0000_028,256,11520,1820
AIIB23_33_0000,AIIB23_33_0000_029,256,13479,2404
AIIB23_33_0000,AIIB23_33_0000_030,256,15390,2284
AIIB23_33_0000,AIIB23_33_0000_031,256,17661,1256
AIIB23_33_0000,AIIB23_33_0000_032,256,19659,1924
AIIB23_33_0000,AIIB23_33_0000_033,256,21630,1472
AIIB23_33_0000,AIIB23_33_0000_034,256,23520,1428
AIIB23_33_0000,AIIB23_33_0000_035,256,25746,1596
AIIB23_33_0000,AIIB23_33_0000_036,256,27357,876
AIIB23_33_0000,AIIB23_33_0000_037,256,28926,812
AIIB23_33_0000,AIIB23_33_0000_038,256,30321,1156
AIIB23_33_0000,AIIB23_33_0000_039,256,31602,636
AIIB23_33_0000,AIIB23_33_0000_040,256,33141,812
AIIB23_33_0000,AIIB23_33_0000_041,256,34119,1360
AIIB23_33_0000,AIIB23_33_0000_042,256,35757,736
AIIB23_33_0000,AIIB23_33_0000_043,256,37224,1036
AIIB23_33_0000,AIIB23_33_0000_044,256,38421,1104
AIIB23_33_0000,AIIB23_33_0000_045,256,39669,1856
AIIB23_33_0000,AIIB23_33_0000_046,256,40827,1676
AIIB23_33_0000,AIIB23_33_0000_047,256,42003,1540
AIIB23_33_0000,AIIB23_33_0000_048,256,43173,1492
AIIB23_33_0000,AIIB23_33_0000_049,256,44106,2092
AIIB23_33_0000,AIIB23_33_0000_050,256,44547,2452
AIIB23_33_0000,AIIB23_33_0000_051,256,45324,3136
AIIB23_33_0000,AIIB23_33_0000_052,256,45453,2544
AIIB23_33_0000,AIIB23_33_0000_053,256,45873,2420
AIIB23_33_0000,AIIB23_33_0000_054,256,46374,2916
AIIB23_33_0000,AIIB23_33_0000_055,256,46761,3176
AIIB23_33_0000,AIIB23_33_0000_056,256,47544,2668
AIIB23_33_0000,AIIB23_33_0000_057,256,48534,2908
AIIB23_33_0000,AIIB23_33_0000_058,256,49665,3832
AIIB23_33_0000,AIIB23_33_0000_059,256,50712,5476
AIIB23_33_0000,AIIB23_33_0000_060,256,51723,5184
AIIB23_33_0000,AIIB23_33_0000_061,256,52566,4804
AIIB23_33_0000,AIIB23_33_0000_062,256,53541,4432
AIIB23_33_0000,AIIB23_33_0000_063,256,54468,4320
AIIB23_33_0000,AIIB23_33_0000_064,256,55170,5068
AIIB23_33_0000,AIIB23_33_0000_065,256,56304,5612
AIIB23_33_0000,AIIB23_33_0000_066,256,57495,5456
AIIB23_33_0000,AIIB23_33_0000_067,256,58041,5520
AIIB23_33_0000,AIIB23_33_0000_068,256,58578,5140
AIIB23_33_0000,AIIB23_33_0000_069,256,59490,5104
AIIB23_33_0000,AIIB23_33_0000_070,256,59991,4524
AIIB23_33_0000,AIIB23_33_0000_071,256,61116,4412
AIIB23_33_0000,AIIB23_33_0000_072,256,62148,5216
AIIB23_33_0000,AIIB23_33_0000_073,256,63603,5964
AIIB23_33_0000,AIIB23_33_0000_074,256,64674,6352
AIIB23_33_0000,AIIB23_33_0000_075,256,65688,6400
AIIB23_33_0000,AIIB23_33_0000_076,256,66567,5716
AIIB23_33_0000,AIIB23_33_0000_077,256,67428,6424
AIIB23_33_0000,AIIB23_33_0000_078,256,68229,5632
AIIB23_33_0000,AIIB23_33_0000_079,256,68991,5020
AIIB23_33_0000,AIIB23_33_0000_080,256,69687,5828
AIIB23_33_0000,AIIB23_33_0000_081,256,70854,5920
AIIB23_33_0000,AIIB23_33_0000_082,256,72252,7320
AIIB23_33_0000,AIIB23_33_0000_083,256,73656,7780
AIIB23_33_0000,AIIB23_33_0000_084,256,75000,6556
AIIB23_33_0000,AIIB23_33_0000_085,256,76884,6280
AIIB23_33_0000,AIIB23_33_0000_086,256,77955,4692
AIIB23_33_0000,AIIB23_33_0000_087,256,79215,4816
AIIB23_33_0000,AIIB23_33_0000_088,256,80289,2628
AIIB23_33_0000,AIIB23_33_0000_089,256,81336,2316
AIIB23_33_0000,AIIB23_33_0000_090,256,83280,3912
AIIB23_33_0000,AIIB23_33_0000_091,256,86316,4392
AIIB23_33_0000,AIIB23_33_0000_092,256,86160,3596
AIIB23_33_0000,AIIB23_33_0000_093,256,88350,3748
AIIB23_33_0000,AIIB23_33_0000_094,256,89217,3648
AIIB23_33_0000,AIIB23_33_0000_095,256,90132,2972
AIIB23_33_0000,AIIB23_33_0000_096,256,91002,3736
AIIB23_33_0000,AIIB23_33_0000_097,256,91254,3696
AIIB23_33_0000,AIIB23_33_0000_098,256,91728,3248
AIIB23_33_0000,AIIB23_33_0000_099,256,91992,2868
AIIB23_33_0000,AIIB23_33_0000_100,256,92211,2684
AIIB23_33_0000,AIIB23_33_0000_101,256,92244,3060
AIIB23_33_0000,AIIB23_33_0000_102,256,92010,2628
AIIB23_33_0000,AIIB23_33_0000_103,256,91971,2456
AIIB23_33_0000,AIIB23_33_0000_104,256,92220,1820
AIIB23_33_0000,AIIB23_33_0000_105,256,92886,2296
AIIB23_33_0000,AIIB23_33_0000_106,256,93684,2256
AIIB23_33_0000,AIIB23_33_0000_107,256,94800,1992
AIIB23_33_0000,AIIB23_33_0000_108,256,94644,2084
AIIB23_33_0000,AIIB23_33_0000_109,256,92838,1280
AIIB23_33_0000,AIIB23_33_0000_110,256,92793,916
AIIB23_33_0000,AIIB23_33_0000_111,256,93168,2376
AIIB23_33_0000,AIIB23_33_0000_112,256,93261,2348
AIIB23_33_0000,AIIB23_33_0000_113,256,93381,2152
AIIB23_33_0000,AIIB23_33_0000_114,256,93021,3164
AIIB23_33_0000,AIIB23_33_0000_115,256,92643,3592
AIIB23_33_0000,AIIB23_33_0000_116,256,92832,3212
AIIB23_33_0000,AIIB23_33_0000_117,256,93075,4268
AIIB23_33_0000,AIIB23_33_0000_118,256,92271,5008
AIIB23_33_0000,AIIB23_33_0000_119,256,92196,4356
AIIB23_33_0000,AIIB23_33_0000_120,256,92298,3864
AIIB23_33_0000,AIIB23_33_0000_121,256,92292,3412
AIIB23_33_0000,AIIB23_33_0000_122,256,92274,4092
AIIB23_33_0000,AIIB23_33_0000_123,256,91842,3812
AIIB23_33_0000,AIIB23_33_0000_124,256,92070,4352
AIIB23_33_0000,AIIB23_33_0000_125,256,92031,5428
AIIB23_33_0000,AIIB23_33_0000_126,256,91668,4636
AIIB23_33_0000,AIIB23_33_0000_127,256,91692,4908
AIIB23_33_0000,AIIB23_33_0000_128,256,91662,4152
AIIB23_33_0000,AIIB23_33_0000_129,256,91797,3932
AIIB23_33_0000,AIIB23_33_0000_130,256,91560,3584
AIIB23_33_0000,AIIB23_33_0000_131,256,91428,4020
AIIB23_33_0000,AIIB23_33_0000_132,256,91245,3928
AIIB23_33_0000,AIIB23_33_0000_133,256,91425,3176
AIIB23_33_0000,AIIB23_33_0000_134,256,91884,2216
AIIB23_33_0000,AIIB23_33_0000_135,256,91917,2332
AIIB23_33_0000,AIIB23_33_0000_136,256,91452,2328
AIIB23_33_0000,AIIB23_33_0000_137,256,90894,2000
AIIB23_33_0000,AIIB23_33_0000_138,256,90336,1632
AIIB23_33_0000,AIIB23_33_0000_139,256,89907,1892
AIIB23_33_0000,AIIB23_33_0000_140,256,89427,1404
AIIB23_33_0000,AIIB23_33_0000_141,256,88833,728
AIIB23_33_0000,AIIB23_33_0000_142,256,88473,1152
AIIB23_33_0000,AIIB23_33_0000_143,256,88014,1624
AIIB23_33_0000,AIIB23_33_0000_144,256,87732,1420
AIIB23_33_0000,AIIB23_33_0000_145,256,87633,912
AIIB23_33_0000,AIIB23_33_0000_146,256,88005,1176
AIIB23_33_0000,AIIB23_33_0000_147,256,88146,612
AIIB23_33_0000,AIIB23_33_0000_148,256,88200,940
AIIB23_33_0000,AIIB23_33_0000_149,256,88068,860
AIIB23_33_0000,AIIB23_33_0000_150,256,87939,556
AIIB23_33_0000,AIIB23_33_0000_151,256,88146,536
AIIB23_33_0000,AIIB23_33_0000_152,256,88179,304
AIIB23_33_0000,AIIB23_33_0000_153,256,88029,408
AIIB23_33_0000,AIIB23_33_0000_154,256,87984,628
AIIB23_33_0000,AIIB23_33_0000_155,256,88176,412
AIIB23_33_0000,AIIB23_33_0000_156,256,87384,272
AIIB23_33_0000,AIIB23_33_0000_157,256,86664,600
AIIB23_33_0000,AIIB23_33_0000_158,256,86130,528
AIIB23_33_0000,AIIB23_33_0000_159,256,85422,192
AIIB23_33_0000,AIIB23_33_0000_160,256,84678,704
AIIB23_33_0000,AIIB23_33_0000_161,256,84204,144
AIIB23_33_0000,AIIB23_33_0000_162,256,83475,624
AIIB23_33_0000,AIIB23_33_0000_163,256,82863,348
AIIB23_33_0000,AIIB23_33_0000_164,256,82323,392
AIIB23_33_0000,AIIB23_33_0000_165,256,81570,292
AIIB23_33_0000,AIIB23_33_0000_166,256,80970,920
AIIB23_33_0000,AIIB23_33_0000_167,256,80277,1216
AIIB23_33_0000,AIIB23_33_0000_168,256,79557,1200
AIIB23_33_0000,AIIB23_33_0000_169,256,79047,1388
AIIB23_33_0000,AIIB23_33_0000_170,256,78453,2796
AIIB23_33_0000,AIIB23_33_0000_171,256,77253,2584
AIIB23_33_0000,AIIB23_33_0000_172,256,76506,2452
AIIB23_33_0000,AIIB23_33_0000_173,256,75456,2024
AIIB23_33_0000,AIIB23_33_0000_174,256,74862,1748
AIIB23_33_0000,AIIB23_33_0000_175,256,73995,1816
AIIB23_33_0000,AIIB23_33_0000_176,256,73176,2204
AIIB23_33_0000,AIIB23_33_0000_177,256,72372,1448
AIIB23_33_0000,AIIB23_33_0000_178,256,71637,1416
AIIB23_33_0000,AIIB23_33_0000_179,256,70803,1828
AIIB23_33_0000,AIIB23_33_0000_180,256,70329,1504
AIIB23_33_0000,AIIB23_33_0000_181,256,69663,1192
AIIB23_33_0000,AIIB23_33_0000_182,256,69174,1352
AIIB23_33_0000,AIIB23_33_0000_183,256,68448,1060
AIIB23_33_0000,AIIB23_33_0000_184,256,67650,1284
AIIB23_33_0000,AIIB23_33_0000_185,256,67221,1704
AIIB23_33_0000,AIIB23_33_0000_186,256,66450,772
AIIB23_33_0000,AIIB23_33_0000_187,256,65430,1272
AIIB23_33_0000,AIIB23_33_0000_188,256,64371,1368
AIIB23_33_0000,AIIB23_33_0000_189,256,63387,1460
AIIB23_33_0000,AIIB23_33_0000_190,256,62331,1416
AIIB23_33_0000,AIIB23_33_0000_191,256,61320,1492
AIIB23_33_0000,AIIB23_33_0000_192,256,60636,1532
AIIB23_33_0000,AIIB23_33_0000_193,256,59655,1232
AIIB23_33_0000,AIIB23_33_0000_194,256,59043,1008
AIIB23_33_0000,AIIB23_33_0000_195,256,58410,1572
AIIB23_33_0000,AIIB23_33_0000_196,256,57495,1852
AIIB23_33_0000,AIIB23_33_0000_197,256,56823,1392
AIIB23_33_0000,AIIB23_33_0000_198,256,56163,924
AIIB23_33_0000,AIIB23_33_0000_199,256,55209,1576
AIIB23_33_0000,AIIB23_33_0000_200,256,54303,1296
AIIB23_33_0000,AIIB23_33_0000_201,256,52884,1568
AIIB23_33_0000,AIIB23_33_0000_202,256,51966,2092
AIIB23_33_0000,AIIB23_33_0000_203,256,50409,2160
AIIB23_33_0000,AIIB23_33_0000_204,256,48795,2108
AIIB23_33_0000,AIIB23_33_0000_205,256,47061,1420
AIIB23_33_0000,AIIB23_33_0000_206,256,45615,1496
AIIB23_33_0000,AIIB23_33_0000_207,256,43845,1468
AIIB23_33_0000,AIIB23_33_0000_208,256,41808,748
AIIB23_33_0000,AIIB23_33_0000_209,256,40521,864
AIIB23_33_0000,AIIB23_33_0000_210,256,39231,1592
AIIB23_33_0000,AIIB23_33_0000_211,256,37788,1228
AIIB23_33_0000,AIIB23_33_0000_212,256,36663,948
AIIB23_33_0000,AIIB23_33_0000_213,256,35496,656
AIIB23_33_0000,AIIB23_33_0000_214,256,34284,828
AIIB23_33_0000,AIIB23_33_0000_215,256,32772,392
AIIB23_33_0000,AIIB23_33_0000_216,256,31560,368
AIIB23_33_0000,AIIB23_33_0000_217,256,30204,224
AIIB23_33_0000,AIIB23_33_0000_218,256,28971,284
AIIB23_33_0000,AIIB23_33_0000_219,256,27462,332
AIIB23_33_0000,AIIB23_33_0000_220,256,25941,380
AIIB23_33_0000,AIIB23_33_0000_221,256,24072,0
AIIB23_33_0000,AIIB23_33_0000_222,256,22800,0
AIIB23_33_0000,AIIB23_33_0000_223,256,21009,0
AIIB23_33_0000,AIIB23_33_0000_224,256,19488,0
AIIB23_33_0000,AIIB23_33_0000_225,256,17862,0
AIIB23_33_0000,AIIB23_33_0000_226,256,16380,0
AIIB23_33_0000,AIIB23_33_0000_227,256,14880,0
AIIB23_33_0000,AIIB23_33_0000_228,256,13125,0
AIIB23_33_0000,AIIB23_33_0000_229,256,11883,0
AIIB23_33_0000,AIIB23_33_0000_230,256,10668,0
AIIB23_33_0000,AIIB23_33_0000_231,256,9336,0
AIIB23_33_0000,AIIB23_33_0000_232,256,8133,0
AIIB23_33_0000,AIIB23_33_0000_233,256,6948,0
AIIB23_33_0000,AIIB23_33_0000_234,256,5613,0
AIIB23_33_0000,AIIB23_33_0000_235,256,4383,0
AIIB23_33_0000,AIIB23_33_0000_236,256,3024,316
AIIB23_33_0000,AIIB23_33_0000_237,256,1281,492
AIIB23_42_0000,AIIB23_42_0000_000,256,7188,4060
AIIB23_42_0000,AIIB23_42_0000_001,256,7686,4228
AIIB23_42_0000,AIIB23_42_0000_002,256,8082,4552
AIIB23_42_0000,AIIB23_42_0000_003,256,8517,4348
AIIB23_42_0000,AIIB23_42_0000_004,256,8913,4544
AIIB23_42_0000,AIIB23_42_0000_005,256,9294,4512
AIIB23_42_0000,AIIB23_42_0000_006,256,9696,4536
AIIB23_42_0000,AIIB23_42_0000_007,256,10134,4400
AIIB23_42_0000,AIIB23_42_0000_008,256,10755,4616
AIIB23_42_0000,AIIB23_42_0000_009,256,11301,5192
AIIB23_42_0000,AIIB23_42_0000_010,256,11553,5228
AIIB23_42_0000,AIIB23_42_0000_011,256,12255,5192
AIIB23_42_0000,AIIB23_42_0000_012,256,12666,4856
AIIB23_42_0000,AIIB23_42_0000_013,256,12921,4988
AIIB23_42_0000,AIIB23_42_0000_014,256,13611,5240
AIIB23_42_0000,AIIB23_42_0000_015,256,14259,4516
AIIB23_42_0000,AIIB23_42_0000_016,256,14802,4796
AIIB23_42_0000,AIIB23_42_0000_017,256,15357,4848
AIIB23_42_0000,AIIB23_42_0000_018,256,15624,4872
AIIB23_42_0000,AIIB23_42_0000_019,256,16128,4976
AIIB23_42_0000,AIIB23_42_0000_020,256,16581,4628
AIIB23_42_0000,AIIB23_42_0000_021,256,16974,4576
AIIB23_42_0000,AIIB23_42_0000_022,256,17433,4500
AIIB23_42_0000,AIIB23_42_0000_023,256,18015,4576
AIIB23_42_0000,AIIB23_42_0000_024,256,18585,4960
AIIB23_42_0000,AIIB23_42_0000_025,256,19323,4936
AIIB23_42_0000,AIIB23_42_0000_026,256,19734,4424
AIIB23_42_0000,AIIB23_42_0000_027,256,20058,4640
AIIB23_42_0000,AIIB23_42_0000_028,256,20688,4880
AIIB23_42_0000,AIIB23_42_0000_029,256,21192,5072
AIIB23_42_0000,AIIB23_42_0000_030,256,21516,4768
AIIB23_42_0000,AIIB23_42_0000_031,256,22074,4932
AIIB23_42_0000,AIIB23_42_0000_032,256,22884,4760
AIIB23_42_0000,AIIB23_42_0000_033,256,23607,4712
AIIB23_42_0000,AIIB23_42_0000_034,256,24063,4680
AIIB23_42_0000,AIIB23_42_0000_035,256,24837,4696
AIIB23_42_0000,AIIB23_42_0000_036,256,25548,4764
AIIB23_42_0000,AIIB23_42_0000_037,256,26436,5760
AIIB23_42_0000,AIIB23_42_0000_038,256,27219,6552
AIIB23_42_0000,AIIB23_42_0000_039,256,27870,6092
AIIB23_42_0000,AIIB23_42_0000_040,256,28638,6728
AIIB23_42_0000,AIIB23_42_0000_041,256,29361,7052
AIIB23_42_0000,AIIB23_42_0000_042,256,30063,7396
AIIB23_42_0000,AIIB23_42_0000_043,256,30768,7504
AIIB23_42_0000,AIIB23_42_0000_044,256,31377,7556
AIIB23_42_0000,AIIB23_42_0000_045,256,32085,7060
AIIB23_42_0000,AIIB23_42_0000_046,256,32751,7040
AIIB23_42_0000,AIIB23_42_0000_047,256,33747,7188
AIIB23_42_0000,AIIB23_42_0000_048,256,34773,7252
AIIB23_42_0000,AIIB23_42_0000_049,256,35742,7620
AIIB23_42_0000,AIIB23_42_0000_050,256,36822,6560
AIIB23_42_0000,AIIB23_42_0000_051,256,38130,6696
AIIB23_42_0000,AIIB23_42_0000_052,256,39288,6872
AIIB23_42_0000,AIIB23_42_0000_053,256,40521,8096
AIIB23_42_0000,AIIB23_42_0000_054,256,41439,7668
AIIB23_42_0000,AIIB23_42_0000_055,256,42786,7700
AIIB23_42_0000,AIIB23_42_0000_056,256,43944,7756
AIIB23_42_0000,AIIB23_42_0000_057,256,45150,7940
AIIB23_42_0000,AIIB23_42_0000_058,256,46194,7664
AIIB23_42_0000,AIIB23_42_0000_059,256,47259,8112
AIIB23_42_0000,AIIB23_42_0000_060,256,48477,8280
AIIB23_42_0000,AIIB23_42_0000_061,256,49218,8436
AIIB23_42_0000,AIIB23_42_0000_062,256,50172,8088
AIIB23_42_0000,AIIB23_42_0000_063,256,51168,7888
AIIB23_42_0000,AIIB23_42_0000_064,256,52995,9308
AIIB23_42_0000,AIIB23_42_0000_065,256,54771,10144
AIIB23_42_0000,AIIB23_42_0000_066,256,55854,10480
AIIB23_42_0000,AIIB23_42_0000_067,256,57108,9536
AIIB23_42_0000,AIIB23_42_0000_068,256,58575,8604
AIIB23_42_0000,AIIB23_42_0000_069,256,60003,8824
AIIB23_42_0000,AIIB23_42_0000_070,256,61176,9388
AIIB23_42_0000,AIIB23_42_0000_071,256,62115,8108
AIIB23_42_0000,AIIB23_42_0000_072,256,62943,8100
AIIB23_42_0000,AIIB23_42_0000_073,256,64191,8424
AIIB23_42_0000,AIIB23_42_0000_074,256,65370,8724
AIIB23_42_0000,AIIB23_42_0000_075,256,66456,9780
AIIB23_42_0000,AIIB23_42_0000_076,256,67797,9592
AIIB23_42_0000,AIIB23_42_0000_077,256,69000,10088
AIIB23_42_0000,AIIB23_42_0000_078,256,69945,9600
AIIB23_42_0000,AIIB23_42_0000_079,256,70818,9888
AIIB23_42_0000,AIIB23_42_0000_080,256,71730,10620
AIIB23_42_0000,AIIB23_42_0000_081,256,73041,9664
AIIB23_42_0000,AIIB23_42_0000_082,256,74589,10000
AIIB23_42_0000,AIIB23_42_0000_083,256,74898,10444
AIIB23_42_0000,AIIB23_42_0000_084,256,74709,10700
AIIB23_42_0000,AIIB23_42_0000_085,256,74595,10996
AIIB23_42_0000,AIIB23_42_0000_086,256,74523,10724
AIIB23_42_0000,AIIB23_42_0000_087,256,74739,11000
AIIB23_42_0000,AIIB23_42_0000_088,256,75342,10360
AIIB23_42_0000,AIIB23_42_0000_089,256,75534,9788
AIIB23_42_0000,AIIB23_42_0000_090,256,75954,9548
AIIB23_42_0000,AIIB23_42_0000_091,256,76413,9888
AIIB23_42_0000,AIIB23_42_0000_092,256,76869,9588
AIIB23_42_0000,AIIB23_42_0000_093,256,77454,9432
AIIB23_42_0000,AIIB23_42_0000_094,256,78369,8840
AIIB23_42_0000,AIIB23_42_0000_095,256,78867,8492
AIIB23_42_0000,AIIB23_42_0000_096,256,79431,6776
AIIB23_42_0000,AIIB23_42_0000_097,256,79758,6136
AIIB23_42_0000,AIIB23_42_0000_098,256,80367,6256
AIIB23_42_0000,AIIB23_42_0000_099,256,80979,6636
AIIB23_42_0000,AIIB23_42_0000_100,256,81405,6460
AIIB23_42_0000,AIIB23_42_0000_101,256,82065,6052
AIIB23_42_0000,AIIB23_42_0000_102,256,82473,5856
AIIB23_42_0000,AIIB23_42_0000_103,256,83055,6176
AIIB23_42_0000,AIIB23_42_0000_104,256,83697,6380
AIIB23_42_0000,AIIB23_42_0000_105,256,84468,6652
AIIB23_42_0000,AIIB23_42_0000_106,256,85677,7824
AIIB23_42_0000,AIIB23_42_0000_107,256,86985,8832
AIIB23_42_0000,AIIB23_42_0000_108,256,88668,8356
AIIB23_42_0000,AIIB23_42_0000_109,256,89844,8832
AIIB23_42_0000,AIIB23_42_0000_110,256,91293,9400
AIIB23_42_0000,AIIB23_42_0000_111,256,93441,8664
AIIB23_42_0000,AIIB23_42_0000_112,256,94356,8040
AIIB23_42_0000,AIIB23_42_0000_113,256,95403,8932
AIIB23_42_0000,AIIB23_42_0000_114,256,94491,8524
AIIB23_42_0000,AIIB23_42_0000_115,256,93762,9596
AIIB23_42_0000,AIIB23_42_0000_116,256,93717,11284
AIIB23_42_0000,AIIB23_42_0000_117,256,93684,10512
AIIB23_42_0000,AIIB23_42_0000_118,256,93702,9964
AIIB23_42_0000,AIIB23_42_0000_119,256,93741,8804
AIIB23_42_0000,AIIB23_42_0000_120,256,94233,8276
AIIB23_42_0000,AIIB23_42_0000_121,256,94503,7948
AIIB23_42_0000,AIIB23_42_0000_122,256,94707,7164
AIIB23_42_0000,AIIB23_42_0000_123,256,94917,6140
AIIB23_42_0000,AIIB23_42_0000_124,256,95010,6344
AIIB23_42_0000,AIIB23_42_0000_125,256,95091,6888
AIIB23_42_0000,AIIB23_42_0000_126,256,95118,6760
AIIB23_42_0000,AIIB23_42_0000_127,256,95187,6196
AIIB23_42_0000,AIIB23_42_0000_128,256,95487,6108
AIIB23_42_0000,AIIB23_42_0000_129,256,95355,6092
AIIB23_42_0000,AIIB23_42_0000_130,256,94974,6356
AIIB23_42_0000,AIIB23_42_0000_131,256,95052,6272
AIIB23_42_0000,AIIB23_42_0000_132,256,95127,6508
AIIB23_42_0000,AIIB23_42_0000_133,256,95442,5916
AIIB23_42_0000,AIIB23_42_0000_134,256,95358,5844
AIIB23_42_0000,AIIB23_42_0000_135,256,95625,4784
AIIB23_42_0000,AIIB23_42_0000_136,256,95817,4624
AIIB23_42_0000,AIIB23_42_0000_137,256,95337,4956
AIIB23_42_0000,AIIB23_42_0000_138,256,95154,5752
AIIB23_42_0000,AIIB23_42_0000_139,256,94881,4516
AIIB23_42_0000,AIIB23_42_0000_140,256,95061,3968
AIIB23_42_0000,AIIB23_42_0000_141,256,95148,4020
AIIB23_42_0000,AIIB23_42_0000_142,256,95265,3572
AIIB23_42_0000,AIIB23_42_0000_143,256,95079,2836
AIIB23_42_0000,AIIB23_42_0000_144,256,94668,2852
AIIB23_42_0000,AIIB23_42_0000_145,256,94503,3352
AIIB23_42_0000,AIIB23_42_0000_146,256,94638,3040
AIIB23_42_0000,AIIB23_42_0000_147,256,94524,3308
AIIB23_42_0000,AIIB23_42_0000_148,256,94770,3980
AIIB23_42_0000,AIIB23_42_0000_149,256,94707,3796
AIIB23_42_0000,AIIB23_42_0000_150,256,94863,2916
AIIB23_42_0000,AIIB23_42_0000_151,256,94695,3324
AIIB23_42_0000,AIIB23_42_0000_152,256,94806,3028
AIIB23_42_0000,AIIB23_42_0000_153,256,94836,2992
AIIB23_42_0000,AIIB23_42_0000_154,256,94875,3276
AIIB23_42_0000,AIIB23_42_0000_155,256,95199,2036
AIIB23_42_0000,AIIB23_42_0000_156,256,95511,1936
AIIB23_42_0000,AIIB23_42_0000_157,256,95718,2640
AIIB23_42_0000,AIIB23_42_0000_158,256,95637,1992
