Case,ID,size,pixel_num_lung,pixel_num_fibrosis
1_0000,1_0000_000,256,0,0
1_0000,1_0000_001,256,0,0
1_0000,1_0000_002,256,0,0
1_0000,1_0000_003,256,0,0
1_0000,1_0000_004,256,0,0
1_0000,1_0000_005,256,0,0
1_0000,1_0000_006,256,0,0
1_0000,1_0000_007,256,0,0
1_0000,1_0000_008,256,0,0
1_0000,1_0000_009,256,0,0
1_0000,1_0000_010,256,0,0
1_0000,1_0000_011,256,0,0
1_0000,1_0000_012,256,0,0
1_0000,1_0000_013,256,0,0
1_0000,1_0000_014,256,0,0
1_0000,1_0000_015,256,0,0
1_0000,1_0000_016,256,0,0
1_0000,1_0000_017,256,0,0
1_0000,1_0000_018,256,0,0
1_0000,1_0000_019,256,0,0
1_0000,1_0000_020,256,0,0
1_0000,1_0000_021,256,0,0
1_0000,1_0000_022,256,0,0
1_0000,1_0000_023,256,0,0
1_0000,1_0000_024,256,0,0
1_0000,1_0000_025,256,0,0
1_0000,1_0000_026,256,0,0
1_0000,1_0000_027,256,0,0
1_0000,1_0000_028,256,0,0
1_0000,1_0000_029,256,0,0
1_0000,1_0000_030,256,0,0
1_0000,1_0000_031,256,0,0
1_0000,1_0000_032,256,0,0
1_0000,1_0000_033,256,0,0
1_0000,1_0000_034,256,0,0
1_0000,1_0000_035,256,0,0
1_0000,1_0000_036,256,0,0
1_0000,1_0000_037,256,0,0
1_0000,1_0000_038,256,0,0
1_0000,1_0000_039,256,0,0
1_0000,1_0000_040,256,0,0
1_0000,1_0000_041,256,0,0
1_0000,1_0000_042,256,0,0
1_0000,1_0000_043,256,0,0
1_0000,1_0000_044,256,18,44
1_0000,1_0000_045,256,99,312
1_0000,1_0000_046,256,147,308
1_0000,1_0000_047,256,162,312
1_0000,1_0000_048,256,198,332
1_0000,1_0000_049,256,249,348
1_0000,1_0000_050,256,282,356
1_0000,1_0000_051,256,339,440
1_0000,1_0000_052,256,381,440
1_0000,1_0000_053,256,456,460
1_0000,1_0000_054,256,522,604
1_0000,1_0000_055,256,627,468
1_0000,1_0000_056,256,780,496
1_0000,1_0000_057,256,936,456
1_0000,1_0000_058,256,1032,480
1_0000,1_0000_059,256,1245,588
1_0000,1_0000_060,256,1503,404
1_0000,1_0000_061,256,1803,728
1_0000,1_0000_062,256,2055,1024
1_0000,1_0000_063,256,2364,1072
1_0000,1_0000_064,256,2652,1372
1_0000,1_0000_065,256,3039,1384
1_0000,1_0000_066,256,3327,1652
1_0000,1_0000_067,256,3615,1728
1_0000,1_0000_068,256,3861,1540
1_0000,1_0000_069,256,4185,1544
1_0000,1_0000_070,256,4536,1768
1_0000,1_0000_071,256,4860,1960
1_0000,1_0000_072,256,5253,2264
1_0000,1_0000_073,256,5694,2284
1_0000,1_0000_074,256,6177,2060
1_0000,1_0000_075,256,6642,1856
1_0000,1_0000_076,256,7140,2352
1_0000,1_0000_077,256,7659,2588
1_0000,1_0000_078,256,8229,2528
1_0000,1_0000_079,256,8817,2616
1_0000,1_0000_080,256,9447,2712
1_0000,1_0000_081,256,10050,2696
1_0000,1_0000_082,256,10605,2760
1_0000,1_0000_083,256,11538,2692
1_0000,1_0000_084,256,12357,2940
1_0000,1_0000_085,256,12903,2812
1_0000,1_0000_086,256,13542,3012
1_0000,1_0000_087,256,14295,3116
1_0000,1_0000_088,256,14955,2948
1_0000,1_0000_089,256,15624,3724
1_0000,1_0000_090,256,16323,4068
1_0000,1_0000_091,256,17004,3928
1_0000,1_0000_092,256,17625,3944
1_0000,1_0000_093,256,18345,4728
1_0000,1_0000_094,256,19059,5304
1_0000,1_0000_095,256,19734,5104
1_0000,1_0000_096,256,20352,4956
1_0000,1_0000_097,256,21075,5216
1_0000,1_0000_098,256,21933,5100
1_0000,1_0000_099,256,22752,4756
1_0000,1_0000_100,256,23562,4444
1_0000,1_0000_101,256,24399,4736
1_0000,1_0000_102,256,25176,5132
1_0000,1_0000_103,256,25920,5096
1_0000,1_0000_104,256,27006,5180
1_0000,1_0000_105,256,27741,5588
1_0000,1_0000_106,256,28548,5976
1_0000,1_0000_107,256,29616,6188
1_0000,1_0000_108,256,30519,7536
1_0000,1_0000_109,256,31422,6964
1_0000,1_0000_110,256,32184,6912
1_0000,1_0000_111,256,32841,7236
1_0000,1_0000_112,256,33438,7256
1_0000,1_0000_113,256,33924,6156
1_0000,1_0000_114,256,34272,5780
1_0000,1_0000_115,256,34551,5936
1_0000,1_0000_116,256,34752,5484
1_0000,1_0000_117,256,34743,4692
1_0000,1_0000_118,256,34743,5020
1_0000,1_0000_119,256,34962,5584
1_0000,1_0000_120,256,35100,4288
1_0000,1_0000_121,256,35238,3960
1_0000,1_0000_122,256,35409,3800
1_0000,1_0000_123,256,35625,3236
1_0000,1_0000_124,256,35868,4012
1_0000,1_0000_125,256,36060,3980
1_0000,1_0000_126,256,36231,3604
1_0000,1_0000_127,256,36432,3492
1_0000,1_0000_128,256,36639,3192
1_0000,1_0000_129,256,36972,3312
1_0000,1_0000_130,256,37293,2744
1_0000,1_0000_131,256,37473,2924
1_0000,1_0000_132,256,37686,3376
1_0000,1_0000_133,256,38061,3376
1_0000,1_0000_134,256,38430,3184
1_0000,1_0000_135,256,38676,3860
1_0000,1_0000_136,256,38934,3372
1_0000,1_0000_137,256,39132,3360
1_0000,1_0000_138,256,39450,2436
1_0000,1_0000_139,256,39750,2600
1_0000,1_0000_140,256,39957,3060
1_0000,1_0000_141,256,40104,3364
1_0000,1_0000_142,256,40395,3592
1_0000,1_0000_143,256,40746,4144
1_0000,1_0000_144,256,41217,3244
1_0000,1_0000_145,256,41697,2256
1_0000,1_0000_146,256,42048,2384
1_0000,1_0000_147,256,42495,2776
1_0000,1_0000_148,256,42963,3164
1_0000,1_0000_149,256,43626,4328
1_0000,1_0000_150,256,44193,4052
1_0000,1_0000_151,256,44553,3744
1_0000,1_0000_152,256,44973,2240
1_0000,1_0000_153,256,45447,1648
1_0000,1_0000_154,256,45837,2152
1_0000,1_0000_155,256,46170,2180
1_0000,1_0000_156,256,46566,2548
1_0000,1_0000_157,256,46950,2748
1_0000,1_0000_158,256,47547,2808
1_0000,1_0000_159,256,48192,2248
1_0000,1_0000_160,256,48660,2696
1_0000,1_0000_161,256,49224,3088
1_0000,1_0000_162,256,50082,2876
1_0000,1_0000_163,256,51093,2400
1_0000,1_0000_164,256,51822,2408
1_0000,1_0000_165,256,51822,2004
1_0000,1_0000_166,256,51723,1296
1_0000,1_0000_167,256,51717,1888
1_0000,1_0000_168,256,51678,2088
1_0000,1_0000_169,256,51762,2144
1_0000,1_0000_170,256,51741,3956
1_0000,1_0000_171,256,51708,3276
1_0000,1_0000_172,256,51687,2856
1_0000,1_0000_173,256,51597,3068
1_0000,1_0000_174,256,51585,2680
1_0000,1_0000_175,256,51507,1736
1_0000,1_0000_176,256,51537,2132
1_0000,1_0000_177,256,51603,1880
1_0000,1_0000_178,256,51558,1772
1_0000,1_0000_179,256,51498,1600
1_0000,1_0000_180,256,51390,1244
1_0000,1_0000_181,256,51321,1148
1_0000,1_0000_182,256,51381,1692
1_0000,1_0000_183,256,51570,1276
1_0000,1_0000_184,256,51720,2336
1_0000,1_0000_185,256,51615,2360
1_0000,1_0000_186,256,51630,1300
1_0000,1_0000_187,256,51636,1376
1_0000,1_0000_188,256,51606,1376
1_0000,1_0000_189,256,51711,1624
1_0000,1_0000_190,256,51780,1788
1_0000,1_0000_191,256,51579,1832
1_0000,1_0000_192,256,51489,1460
1_0000,1_0000_193,256,51327,1072
1_0000,1_0000_194,256,51234,1040
1_0000,1_0000_195,256,51111,880
1_0000,1_0000_196,256,51069,764
1_0000,1_0000_197,256,51171,580
1_0000,1_0000_198,256,51234,548
1_0000,1_0000_199,256,51438,588
1_0000,1_0000_200,256,51498,1176
1_0000,1_0000_201,256,51582,1008
1_0000,1_0000_202,256,51840,584
1_0000,1_0000_203,256,51852,704
1_0000,1_0000_204,256,51969,524
1_0000,1_0000_205,256,51777,512
1_0000,1_0000_206,256,51654,648
1_0000,1_0000_207,256,51669,824
1_0000,1_0000_208,256,51651,772
1_0000,1_0000_209,256,51723,1272
1_0000,1_0000_210,256,51825,1356
1_0000,1_0000_211,256,52041,940
1_0000,1_0000_212,256,52137,508
1_0000,1_0000_213,256,52326,400
1_0000,1_0000_214,256,52728,664
1_0000,1_0000_215,256,53262,596
1_0000,1_0000_216,256,53487,412
1_0000,1_0000_217,256,53721,520
1_0000,1_0000_218,256,53796,572
1_0000,1_0000_219,256,53898,468
1_0000,1_0000_220,256,54027,716
1_0000,1_0000_221,256,53922,732
1_0000,1_0000_222,256,53763,880
1_0000,1_0000_223,256,53442,1804
1_0000,1_0000_224,256,53421,1912
1_0000,1_0000_225,256,53424,1528
1_0000,1_0000_226,256,53784,1664
1_0000,1_0000_227,256,54138,1652
1_0000,1_0000_228,256,54474,1924
1_0000,1_0000_229,256,54483,1808
1_0000,1_0000_230,256,54471,1516
1_0000,1_0000_231,256,54465,1748
1_0000,1_0000_232,256,54510,1836
1_0000,1_0000_233,256,54504,1176
1_0000,1_0000_234,256,54843,1084
1_0000,1_0000_235,256,54915,1152
1_0000,1_0000_236,256,54744,1356
1_0000,1_0000_237,256,54507,1264
1_0000,1_0000_238,256,54474,972
1_0000,1_0000_239,256,54594,692
1_0000,1_0000_240,256,54321,500
1_0000,1_0000_241,256,54078,624
1_0000,1_0000_242,256,53865,964
1_0000,1_0000_243,256,53928,884
1_0000,1_0000_244,256,54042,1192
1_0000,1_0000_245,256,53961,1220
1_0000,1_0000_246,256,54084,840
1_0000,1_0000_247,256,54171,896
1_0000,1_0000_248,256,54360,1452
1_0000,1_0000_249,256,54501,1240
1_0000,1_0000_250,256,54444,1492
1_0000,1_0000_251,256,54492,1604
1_0000,1_0000_252,256,54333,1252
1_0000,1_0000_253,256,54192,1580
1_0000,1_0000_254,256,54228,1608
1_0000,1_0000_255,256,54381,1304
1_0000,1_0000_256,256,54348,544
1_0000,1_0000_257,256,54246,748
1_0000,1_0000_258,256,54240,796
1_0000,1_0000_259,256,54102,848
1_0000,1_0000_260,256,53901,1212
1_0000,1_0000_261,256,53802,1420
1_0000,1_0000_262,256,53628,2024
1_0000,1_0000_263,256,53745,2228
1_0000,1_0000_264,256,53715,2632
1_0000,1_0000_265,256,53733,2028
1_0000,1_0000_266,256,53712,1484
1_0000,1_0000_267,256,53775,1228
1_0000,1_0000_268,256,53826,1184
1_0000,1_0000_269,256,53745,724
1_0000,1_0000_270,256,53667,696
1_0000,1_0000_271,256,53607,456
1_0000,1_0000_272,256,53526,468
1_0000,1_0000_273,256,53469,344
1_0000,1_0000_274,256,53388,396
1_0000,1_0000_275,256,53259,292
1_0000,1_0000_276,256,53205,980
1_0000,1_0000_277,256,53046,548
1_0000,1_0000_278,256,52881,224
1_0000,1_0000_279,256,52812,168
1_0000,1_0000_280,256,52728,144
1_0000,1_0000_281,256,52722,212
1_0000,1_0000_282,256,52710,84
1_0000,1_0000_283,256,52761,248
1_0000,1_0000_284,256,52875,12
1_0000,1_0000_285,256,53124,8
1_0000,1_0000_286,256,53169,20
1_0000,1_0000_287,256,53157,280
1_0000,1_0000_288,256,53106,432
1_0000,1_0000_289,256,52986,408
1_0000,1_0000_290,256,52962,420
1_0000,1_0000_291,256,52899,464
1_0000,1_0000_292,256,52716,364
1_0000,1_0000_293,256,52434,312
1_0000,1_0000_294,256,52251,320
1_0000,1_0000_295,256,52140,448
1_0000,1_0000_296,256,51846,460
1_0000,1_0000_297,256,51726,388
1_0000,1_0000_298,256,51618,448
1_0000,1_0000_299,256,51387,528
1_0000,1_0000_300,256,51198,416
1_0000,1_0000_301,256,50949,452
1_0000,1_0000_302,256,50772,620
1_0000,1_0000_303,256,50685,1152
1_0000,1_0000_304,256,50619,816
1_0000,1_0000_305,256,50469,892
1_0000,1_0000_306,256,50205,1016
1_0000,1_0000_307,256,50028,1188
1_0000,1_0000_308,256,49800,1404
1_0000,1_0000_309,256,49506,1248
1_0000,1_0000_310,256,49275,1264
1_0000,1_0000_311,256,48957,1148
1_0000,1_0000_312,256,48561,964
1_0000,1_0000_313,256,48210,832
1_0000,1_0000_314,256,47901,612
1_0000,1_0000_315,256,47517,532
1_0000,1_0000_316,256,46926,504
1_0000,1_0000_317,256,46680,368
1_0000,1_0000_318,256,46278,132
1_0000,1_0000_319,256,46092,204
1_0000,1_0000_320,256,45771,440
1_0000,1_0000_321,256,45492,536
1_0000,1_0000_322,256,45237,272
1_0000,1_0000_323,256,44892,72
1_0000,1_0000_324,256,44547,204
1_0000,1_0000_325,256,44097,124
1_0000,1_0000_326,256,43773,52
1_0000,1_0000_327,256,43443,628
1_0000,1_0000_328,256,43173,1372
1_0000,1_0000_329,256,42891,1668
1_0000,1_0000_330,256,42648,1680
1_0000,1_0000_331,256,42321,1348
1_0000,1_0000_332,256,41931,1592
1_0000,1_0000_333,256,41655,976
1_0000,1_0000_334,256,41418,824
1_0000,1_0000_335,256,40977,608
1_0000,1_0000_336,256,40728,0
1_0000,1_0000_337,256,40437,0
1_0000,1_0000_338,256,40197,0
1_0000,1_0000_339,256,39969,0
1_0000,1_0000_340,256,39726,104
1_0000,1_0000_341,256,39393,360
1_0000,1_0000_342,256,39144,416
1_0000,1_0000_343,256,38823,592
1_0000,1_0000_344,256,38490,528
1_0000,1_0000_345,256,38025,196
1_0000,1_0000_346,256,37626,164
1_0000,1_0000_347,256,37182,200
1_0000,1_0000_348,256,36675,160
1_0000,1_0000_349,256,36108,204
1_0000,1_0000_350,256,35517,168
1_0000,1_0000_351,256,35052,284
1_0000,1_0000_352,256,34473,316
1_0000,1_0000_353,256,34017,608
1_0000,1_0000_354,256,33474,568
1_0000,1_0000_355,256,33030,396
1_0000,1_0000_356,256,32343,404
1_0000,1_0000_357,256,31779,384
1_0000,1_0000_358,256,31164,320
1_0000,1_0000_359,256,30612,464
1_0000,1_0000_360,256,30033,448
1_0000,1_0000_361,256,29508,184
1_0000,1_0000_362,256,28941,584
1_0000,1_0000_363,256,28296,536
1_0000,1_0000_364,256,27585,552
1_0000,1_0000_365,256,27009,428
1_0000,1_0000_366,256,26412,500
1_0000,1_0000_367,256,25725,428
1_0000,1_0000_368,256,25107,392
1_0000,1_0000_369,256,24600,264
1_0000,1_0000_370,256,23973,176
1_0000,1_0000_371,256,23211,128
1_0000,1_0000_372,256,22578,88
1_0000,1_0000_373,256,21888,240
1_0000,1_0000_374,256,21297,276
1_0000,1_0000_375,256,20694,0
1_0000,1_0000_376,256,20070,0
1_0000,1_0000_377,256,19422,132
1_0000,1_0000_378,256,18771,0
1_0000,1_0000_379,256,18162,176
1_0000,1_0000_380,256,17535,60
1_0000,1_0000_381,256,16773,84
1_0000,1_0000_382,256,15999,24
1_0000,1_0000_383,256,15288,204
1_0000,1_0000_384,256,14529,180
1_0000,1_0000_385,256,13800,136
1_0000,1_0000_386,256,13050,168
1_0000,1_0000_387,256,12378,256
1_0000,1_0000_388,256,11688,344
1_0000,1_0000_389,256,10965,220
1_0000,1_0000_390,256,10209,284
1_0000,1_0000_391,256,9405,664
1_0000,1_0000_392,256,8679,1200
1_0000,1_0000_393,256,7683,708
1_0000,1_0000_394,256,6819,888
1_0000,1_0000_395,256,6090,1564
1_0000,1_0000_396,256,5463,1496
1_0000,1_0000_397,256,4860,1460
1_0000,1_0000_398,256,3810,1280
1_0000,1_0000_399,256,3249,1776
1_0000,1_0000_400,256,2256,1288
1_0000,1_0000_401,256,666,236
1_0000,1_0000_402,256,234,176
1_0000,1_0000_403,256,0,0
1_0000,1_0000_404,256,0,0
1_0000,1_0000_405,256,0,0
1_0000,1_0000_406,256,0,0
1_0000,1_0000_407,256,0,0
1_0000,1_0000_408,256,0,0
1_0000,1_0000_409,256,0,0
1_0000,1_0000_410,256,0,0
1_0000,1_0000_411,256,0,0
1_0000,1_0000_412,256,0,0
1_0000,1_0000_413,256,0,0
1_0000,1_0000_414,256,0,0
1_0000,1_0000_415,256,0,0
1_0000,1_0000_416,256,0,0
1_0000,1_0000_417,256,0,0
1_0000,1_0000_418,256,0,0
1_0000,1_0000_419,256,0,0
1_0000,1_0000_420,256,0,0
1_0000,1_0000_421,256,0,0
1_0000,1_0000_422,256,0,0
2_0000,2_0000_000,256,0,0
2_0000,2_0000_001,256,0,0
2_0000,2_0000_002,256,0,0
2_0000,2_0000_003,256,0,0
2_0000,2_0000_004,256,0,0
2_0000,2_0000_005,256,0,0
2_0000,2_0000_006,256,0,0
2_0000,2_0000_007,256,0,0
2_0000,2_0000_008,256,0,0
2_0000,2_0000_009,256,0,0
2_0000,2_0000_010,256,0,0
2_0000,2_0000_011,256,0,0
2_0000,2_0000_012,256,0,0
2_0000,2_0000_013,256,0,0
2_0000,2_0000_014,256,0,0
2_0000,2_0000_015,256,0,0
2_0000,2_0000_016,256,0,0
2_0000,2_0000_017,256,0,0
2_0000,2_0000_018,256,0,0
2_0000,2_0000_019,256,0,0
2_0000,2_0000_020,256,0,0
2_0000,2_0000_021,256,0,0
2_0000,2_0000_022,256,0,0
2_0000,2_0000_023,256,0,0
2_0000,2_0000_024,256,0,0
2_0000,2_0000_025,256,0,0
2_0000,2_0000_026,256,0,0
2_0000,2_0000_027,256,0,0
2_0000,2_0000_028,256,0,0
2_0000,2_0000_029,256,0,0
2_0000,2_0000_030,256,0,0
2_0000,2_0000_031,256,0,0
2_0000,2_0000_032,256,0,0
2_0000,2_0000_033,256,0,0
2_0000,2_0000_034,256,0,0
2_0000,2_0000_035,256,0,0
2_0000,2_0000_036,256,0,0
2_0000,2_0000_037,256,0,0
2_0000,2_0000_038,256,0,0
2_0000,2_0000_039,256,0,0
2_0000,2_0000_040,256,0,0
2_0000,2_0000_041,256,0,0
2_0000,2_0000_042,256,0,0
2_0000,2_0000_043,256,0,0
2_0000,2_0000_044,256,0,0
2_0000,2_0000_045,256,0,0
2_0000,2_0000_046,256,0,0
2_0000,2_0000_047,256,0,0
2_0000,2_0000_048,256,0,0
2_0000,2_0000_049,256,0,0
2_0000,2_0000_050,256,0,0
2_0000,2_0000_051,256,0,0
2_0000,2_0000_052,256,0,0
2_0000,2_0000_053,256,15,28
2_0000,2_0000_054,256,207,556
2_0000,2_0000_055,256,324,464
2_0000,2_0000_056,256,381,440
2_0000,2_0000_057,256,429,532
2_0000,2_0000_058,256,489,552
2_0000,2_0000_059,256,576,900
2_0000,2_0000_060,256,672,1048
2_0000,2_0000_061,256,789,1176
2_0000,2_0000_062,256,861,1160
2_0000,2_0000_063,256,975,976
2_0000,2_0000_064,256,1059,1052
2_0000,2_0000_065,256,1158,908
2_0000,2_0000_066,256,1254,808
2_0000,2_0000_067,256,1335,816
2_0000,2_0000_068,256,1443,876
2_0000,2_0000_069,256,1518,788
2_0000,2_0000_070,256,1581,692
2_0000,2_0000_071,256,1644,676
2_0000,2_0000_072,256,1731,644
2_0000,2_0000_073,256,1845,608
2_0000,2_0000_074,256,1932,724
2_0000,2_0000_075,256,1995,820
2_0000,2_0000_076,256,2064,668
2_0000,2_0000_077,256,2133,524
2_0000,2_0000_078,256,2220,508
2_0000,2_0000_079,256,2289,716
2_0000,2_0000_080,256,2409,508
2_0000,2_0000_081,256,2505,924
2_0000,2_0000_082,256,2637,828
2_0000,2_0000_083,256,2754,1100
2_0000,2_0000_084,256,2850,1288
2_0000,2_0000_085,256,2952,1304
2_0000,2_0000_086,256,3054,1448
2_0000,2_0000_087,256,3114,1592
2_0000,2_0000_088,256,3231,1656
2_0000,2_0000_089,256,3276,1304
2_0000,2_0000_090,256,3420,1460
2_0000,2_0000_091,256,3645,1572
2_0000,2_0000_092,256,3879,1708
2_0000,2_0000_093,256,4014,1692
2_0000,2_0000_094,256,4098,1388
2_0000,2_0000_095,256,4326,1768
2_0000,2_0000_096,256,4467,1896
2_0000,2_0000_097,256,4629,1852
2_0000,2_0000_098,256,4800,1880
2_0000,2_0000_099,256,4965,2004
2_0000,2_0000_100,256,5190,1804
2_0000,2_0000_101,256,5418,2020
2_0000,2_0000_102,256,5577,2084
2_0000,2_0000_103,256,5688,2052
2_0000,2_0000_104,256,5955,2560
2_0000,2_0000_105,256,6150,2312
2_0000,2_0000_106,256,6402,2548
2_0000,2_0000_107,256,6720,2712
2_0000,2_0000_108,256,6975,3196
2_0000,2_0000_109,256,7173,3260
2_0000,2_0000_110,256,7374,3428
2_0000,2_0000_111,256,7614,3540
2_0000,2_0000_112,256,7908,3600
2_0000,2_0000_113,256,8244,3572
2_0000,2_0000_114,256,8520,3728
2_0000,2_0000_115,256,8793,3788
2_0000,2_0000_116,256,9084,4096
2_0000,2_0000_117,256,9354,4296
2_0000,2_0000_118,256,9615,4628
2_0000,2_0000_119,256,9921,4300
2_0000,2_0000_120,256,10230,4280
2_0000,2_0000_121,256,10548,4464
2_0000,2_0000_122,256,10842,4416
2_0000,2_0000_123,256,11151,4424
2_0000,2_0000_124,256,11478,4608
2_0000,2_0000_125,256,11865,4604
2_0000,2_0000_126,256,12333,4700
2_0000,2_0000_127,256,12684,4596
2_0000,2_0000_128,256,13059,4760
2_0000,2_0000_129,256,13347,4956
2_0000,2_0000_130,256,13755,5308
2_0000,2_0000_131,256,14112,5568
2_0000,2_0000_132,256,14406,5776
2_0000,2_0000_133,256,14715,5388
2_0000,2_0000_134,256,15087,5576
2_0000,2_0000_135,256,15531,5760
2_0000,2_0000_136,256,15945,5920
2_0000,2_0000_137,256,16293,6076
2_0000,2_0000_138,256,16758,6588
2_0000,2_0000_139,256,17271,6408
2_0000,2_0000_140,256,17583,6564
2_0000,2_0000_141,256,18171,6648
2_0000,2_0000_142,256,18735,6572
2_0000,2_0000_143,256,19149,6692
2_0000,2_0000_144,256,19710,6296
2_0000,2_0000_145,256,20313,6608
2_0000,2_0000_146,256,20718,6504
2_0000,2_0000_147,256,21168,6140
2_0000,2_0000_148,256,21513,6564
2_0000,2_0000_149,256,21894,6764
2_0000,2_0000_150,256,22287,6580
2_0000,2_0000_151,256,22827,6604
2_0000,2_0000_152,256,23187,6844
2_0000,2_0000_153,256,23454,6688
2_0000,2_0000_154,256,23679,7264
2_0000,2_0000_155,256,24072,6980
2_0000,2_0000_156,256,24594,7808
2_0000,2_0000_157,256,25038,7632
2_0000,2_0000_158,256,25485,8028
2_0000,2_0000_159,256,25779,7932
2_0000,2_0000_160,256,26133,7908
2_0000,2_0000_161,256,26415,8324
2_0000,2_0000_162,256,26868,7920
2_0000,2_0000_163,256,27417,7680
2_0000,2_0000_164,256,28008,7448
2_0000,2_0000_165,256,28458,7148
2_0000,2_0000_166,256,28950,7488
2_0000,2_0000_167,256,29436,7508
2_0000,2_0000_168,256,30009,6796
2_0000,2_0000_169,256,30663,6952
2_0000,2_0000_170,256,31695,8140
2_0000,2_0000_171,256,32259,8820
2_0000,2_0000_172,256,32592,9452
2_0000,2_0000_173,256,32949,8896
2_0000,2_0000_174,256,33243,8376
2_0000,2_0000_175,256,33420,8568
2_0000,2_0000_176,256,33444,8520
2_0000,2_0000_177,256,33537,8708
2_0000,2_0000_178,256,33552,8664
2_0000,2_0000_179,256,33606,6832
2_0000,2_0000_180,256,33729,7860
2_0000,2_0000_181,256,34140,7916
2_0000,2_0000_182,256,34395,7152
2_0000,2_0000_183,256,34449,7344
2_0000,2_0000_184,256,34239,6296
2_0000,2_0000_185,256,33966,6144
2_0000,2_0000_186,256,33834,5300
2_0000,2_0000_187,256,33963,5588
2_0000,2_0000_188,256,34296,5096
2_0000,2_0000_189,256,34629,4920
2_0000,2_0000_190,256,35001,5256
2_0000,2_0000_191,256,35208,6000
2_0000,2_0000_192,256,35175,6568
2_0000,2_0000_193,256,35142,6908
2_0000,2_0000_194,256,35472,7124
2_0000,2_0000_195,256,36018,7980
2_0000,2_0000_196,256,36384,6028
2_0000,2_0000_197,256,36606,6140
2_0000,2_0000_198,256,37173,5988
2_0000,2_0000_199,256,37482,5352
2_0000,2_0000_200,256,37845,4868
2_0000,2_0000_201,256,38118,4832
2_0000,2_0000_202,256,38421,5004
2_0000,2_0000_203,256,38856,4388
2_0000,2_0000_204,256,39018,3736
2_0000,2_0000_205,256,39357,3700
2_0000,2_0000_206,256,39582,3676
2_0000,2_0000_207,256,39327,2924
2_0000,2_0000_208,256,39573,2524
2_0000,2_0000_209,256,40203,2580
2_0000,2_0000_210,256,40485,3308
2_0000,2_0000_211,256,40506,3368
2_0000,2_0000_212,256,40929,3644
2_0000,2_0000_213,256,41070,3460
2_0000,2_0000_214,256,41322,2844
2_0000,2_0000_215,256,41856,3140
2_0000,2_0000_216,256,42345,3792
2_0000,2_0000_217,256,42801,4464
2_0000,2_0000_218,256,43074,4440
2_0000,2_0000_219,256,43314,4440
2_0000,2_0000_220,256,43527,4688
2_0000,2_0000_221,256,44049,4416
2_0000,2_0000_222,256,44229,4660
2_0000,2_0000_223,256,44577,3968
2_0000,2_0000_224,256,45150,4572
2_0000,2_0000_225,256,45627,4932
2_0000,2_0000_226,256,46266,4848
2_0000,2_0000_227,256,47202,5368
2_0000,2_0000_228,256,47493,5616
2_0000,2_0000_229,256,47580,4888
2_0000,2_0000_230,256,47607,4928
2_0000,2_0000_231,256,47625,5720
2_0000,2_0000_232,256,47574,5784
2_0000,2_0000_233,256,47631,5968
2_0000,2_0000_234,256,47544,6384
2_0000,2_0000_235,256,47595,5336
2_0000,2_0000_236,256,47625,4436
2_0000,2_0000_237,256,47634,4368
2_0000,2_0000_238,256,47784,3872
2_0000,2_0000_239,256,47754,3112
2_0000,2_0000_240,256,47739,3004
2_0000,2_0000_241,256,47727,2864
2_0000,2_0000_242,256,47850,2920
2_0000,2_0000_243,256,47994,2616
2_0000,2_0000_244,256,48276,3044
2_0000,2_0000_245,256,48645,2744
2_0000,2_0000_246,256,48918,2988
2_0000,2_0000_247,256,49008,2700
2_0000,2_0000_248,256,49128,2176
2_0000,2_0000_249,256,49215,1824
2_0000,2_0000_250,256,49410,1372
2_0000,2_0000_251,256,49593,1560
2_0000,2_0000_252,256,49773,1692
2_0000,2_0000_253,256,49893,1416
2_0000,2_0000_254,256,50121,1480
2_0000,2_0000_255,256,50214,1616
2_0000,2_0000_256,256,50229,1700
2_0000,2_0000_257,256,50250,1764
2_0000,2_0000_258,256,50412,1632
2_0000,2_0000_259,256,50580,1376
2_0000,2_0000_260,256,50721,1692
2_0000,2_0000_261,256,50877,1812
2_0000,2_0000_262,256,50955,1704
2_0000,2_0000_263,256,51072,1644
2_0000,2_0000_264,256,51120,1320
2_0000,2_0000_265,256,51357,1380
2_0000,2_0000_266,256,51396,2248
2_0000,2_0000_267,256,51240,2540
2_0000,2_0000_268,256,51132,1944
2_0000,2_0000_269,256,50940,1076
2_0000,2_0000_270,256,50778,1212
2_0000,2_0000_271,256,50649,1208
2_0000,2_0000_272,256,50496,1356
2_0000,2_0000_273,256,50400,1472
2_0000,2_0000_274,256,50322,1712
2_0000,2_0000_275,256,49890,1128
2_0000,2_0000_276,256,49821,924
2_0000,2_0000_277,256,49938,1296
2_0000,2_0000_278,256,49920,1824
2_0000,2_0000_279,256,49851,1404
2_0000,2_0000_280,256,49857,2016
2_0000,2_0000_281,256,49833,2116
2_0000,2_0000_282,256,49695,1444
2_0000,2_0000_283,256,49647,1300
2_0000,2_0000_284,256,49464,1468
2_0000,2_0000_285,256,49407,1492
2_0000,2_0000_286,256,49230,1476
2_0000,2_0000_287,256,49131,864
2_0000,2_0000_288,256,48951,448
2_0000,2_0000_289,256,48909,1384
2_0000,2_0000_290,256,48882,1116
2_0000,2_0000_291,256,48774,612
2_0000,2_0000_292,256,48771,516
2_0000,2_0000_293,256,48705,480
2_0000,2_0000_294,256,48573,404
2_0000,2_0000_295,256,48393,212
2_0000,2_0000_296,256,48240,296
2_0000,2_0000_297,256,48075,340
