Case,ID,size,pixel_num_lung,pixel_num_fibrosis
AIIB23_146_0000,AIIB23_146_0000_295,256,12237,1300
AIIB23_146_0000,AIIB23_146_0000_296,256,11853,1388
AIIB23_146_0000,AIIB23_146_0000_297,256,11424,1312
AIIB23_146_0000,AIIB23_146_0000_298,256,11001,1492
AIIB23_146_0000,AIIB23_146_0000_299,256,10578,1696
AIIB23_146_0000,AIIB23_146_0000_300,256,10122,1736
AIIB23_146_0000,AIIB23_146_0000_301,256,9684,1732
AIIB23_146_0000,AIIB23_146_0000_302,256,9192,1648
AIIB23_146_0000,AIIB23_146_0000_303,256,8733,1612
AIIB23_146_0000,AIIB23_146_0000_304,256,8364,1608
AIIB23_146_0000,AIIB23_146_0000_305,256,7953,1636
AIIB23_146_0000,AIIB23_146_0000_306,256,7524,1752
AIIB23_146_0000,AIIB23_146_0000_307,256,7125,1460
AIIB23_146_0000,AIIB23_146_0000_308,256,6759,1328
AIIB23_146_0000,AIIB23_146_0000_309,256,6285,1304
AIIB23_146_0000,AIIB23_146_0000_310,256,5730,1164
AIIB23_146_0000,AIIB23_146_0000_311,256,5253,1044
AIIB23_146_0000,AIIB23_146_0000_312,256,4791,1044
AIIB23_146_0000,AIIB23_146_0000_313,256,4374,936
AIIB23_146_0000,AIIB23_146_0000_314,256,4026,748
AIIB23_146_0000,AIIB23_146_0000_315,256,3672,608
AIIB23_146_0000,AIIB23_146_0000_316,256,3195,628
AIIB23_146_0000,AIIB23_146_0000_317,256,2631,540
AIIB23_146_0000,AIIB23_146_0000_318,256,2247,640
AIIB23_146_0000,AIIB23_146_0000_319,256,1920,624
AIIB23_146_0000,AIIB23_146_0000_320,256,1497,568
AIIB23_146_0000,AIIB23_146_0000_321,256,1170,500
AIIB23_146_0000,AIIB23_146_0000_322,256,948,432
AIIB23_146_0000,AIIB23_146_0000_323,256,735,360
AIIB23_146_0000,AIIB23_146_0000_324,256,351,208
AIIB23_146_0000,AIIB23_146_0000_325,256,48,0
AIIB23_146_0000,AIIB23_146_0000_326,256,0,0
AIIB23_146_0000,AIIB23_146_0000_327,256,0,0
AIIB23_146_0000,AIIB23_146_0000_328,256,0,0
AIIB23_146_0000,AIIB23_146_0000_329,256,0,0
AIIB23_146_0000,AIIB23_146_0000_330,256,0,0
AIIB23_146_0000,AIIB23_146_0000_331,256,0,0
AIIB23_146_0000,AIIB23_146_0000_332,256,0,0
AIIB23_146_0000,AIIB23_146_0000_333,256,0,0
AIIB23_146_0000,AIIB23_146_0000_334,256,0,0
AIIB23_146_0000,AIIB23_146_0000_335,256,0,0
AIIB23_146_0000,AIIB23_146_0000_336,256,0,0
AIIB23_146_0000,AIIB23_146_0000_337,256,0,0
AIIB23_146_0000,AIIB23_146_0000_338,256,0,0
AIIB23_146_0000,AIIB23_146_0000_339,256,0,0
AIIB23_146_0000,AIIB23_146_0000_340,256,0,0
AIIB23_146_0000,AIIB23_146_0000_341,256,0,0
AIIB23_146_0000,AIIB23_146_0000_342,256,0,0
AIIB23_146_0000,AIIB23_146_0000_343,256,0,0
AIIB23_146_0000,AIIB23_146_0000_344,256,0,0
AIIB23_146_0000,AIIB23_146_0000_345,256,0,0
AIIB23_146_0000,AIIB23_146_0000_346,256,0,0
AIIB23_146_0000,AIIB23_146_0000_347,256,0,0
AIIB23_146_0000,AIIB23_146_0000_348,256,0,0
AIIB23_146_0000,AIIB23_146_0000_349,256,0,0
AIIB23_146_0000,AIIB23_146_0000_350,256,0,0
AIIB23_146_0000,AIIB23_146_0000_351,256,0,0
AIIB23_146_0000,AIIB23_146_0000_352,256,0,0
AIIB23_146_0000,AIIB23_146_0000_353,256,0,0
AIIB23_146_0000,AIIB23_146_0000_354,256,0,0
AIIB23_146_0000,AIIB23_146_0000_355,256,0,0
AIIB23_147_0000,AIIB23_147_0000_000,256,0,0
AIIB23_147_0000,AIIB23_147_0000_001,256,0,0
AIIB23_147_0000,AIIB23_147_0000_002,256,0,0
AIIB23_147_0000,AIIB23_147_0000_003,256,0,0
AIIB23_147_0000,AIIB23_147_0000_004,256,0,0
AIIB23_147_0000,AIIB23_147_0000_005,256,0,0
AIIB23_147_0000,AIIB23_147_0000_006,256,0,0
AIIB23_147_0000,AIIB23_147_0000_007,256,0,0
AIIB23_147_0000,AIIB23_147_0000_008,256,0,0
AIIB23_147_0000,AIIB23_147_0000_009,256,0,0
AIIB23_147_0000,AIIB23_147_0000_010,256,0,0
AIIB23_147_0000,AIIB23_147_0000_011,256,0,0
AIIB23_147_0000,AIIB23_147_0000_012,256,0,0
AIIB23_147_0000,AIIB23_147_0000_013,256,36,0
AIIB23_147_0000,AIIB23_147_0000_014,256,132,4
AIIB23_147_0000,AIIB23_147_0000_015,256,192,100
AIIB23_147_0000,AIIB23_147_0000_016,256,357,164
AIIB23_147_0000,AIIB23_147_0000_017,256,585,284
AIIB23_147_0000,AIIB23_147_0000_018,256,918,396
AIIB23_147_0000,AIIB23_147_0000_019,256,1134,432
AIIB23_147_0000,AIIB23_147_0000_020,256,1386,504
AIIB23_147_0000,AIIB23_147_0000_021,256,1866,692
AIIB23_147_0000,AIIB23_147_0000_022,256,2778,688
AIIB23_147_0000,AIIB23_147_0000_023,256,3285,1120
AIIB23_147_0000,AIIB23_147_0000_024,256,4113,1460
AIIB23_147_0000,AIIB23_147_0000_025,256,4887,1760
AIIB23_147_0000,AIIB23_147_0000_026,256,5835,2256
AIIB23_147_0000,AIIB23_147_0000_027,256,6633,2704
AIIB23_147_0000,AIIB23_147_0000_028,256,7596,3040
AIIB23_147_0000,AIIB23_147_0000_029,256,8703,3344
AIIB23_147_0000,AIIB23_147_0000_030,256,9933,3916
AIIB23_147_0000,AIIB23_147_0000_031,256,11142,4240
AIIB23_147_0000,AIIB23_147_0000_032,256,12321,4620
AIIB23_147_0000,AIIB23_147_0000_033,256,13593,4776
AIIB23_147_0000,AIIB23_147_0000_034,256,14970,5184
AIIB23_147_0000,AIIB23_147_0000_035,256,16611,5212
AIIB23_147_0000,AIIB23_147_0000_036,256,17889,5148
AIIB23_147_0000,AIIB23_147_0000_037,256,18918,5116
AIIB23_147_0000,AIIB23_147_0000_038,256,19803,5292
AIIB23_147_0000,AIIB23_147_0000_039,256,21288,5744
AIIB23_147_0000,AIIB23_147_0000_040,256,22869,5548
AIIB23_147_0000,AIIB23_147_0000_041,256,24651,4652
AIIB23_147_0000,AIIB23_147_0000_042,256,25698,5024
AIIB23_147_0000,AIIB23_147_0000_043,256,26604,5708
AIIB23_147_0000,AIIB23_147_0000_044,256,27231,5012
AIIB23_147_0000,AIIB23_147_0000_045,256,28563,4496
AIIB23_147_0000,AIIB23_147_0000_046,256,30006,4540
AIIB23_147_0000,AIIB23_147_0000_047,256,31653,5768
AIIB23_147_0000,AIIB23_147_0000_048,256,32799,5800
AIIB23_147_0000,AIIB23_147_0000_049,256,33837,5316
AIIB23_147_0000,AIIB23_147_0000_050,256,34992,5828
AIIB23_147_0000,AIIB23_147_0000_051,256,36027,5276
AIIB23_147_0000,AIIB23_147_0000_052,256,37038,4392
AIIB23_147_0000,AIIB23_147_0000_053,256,38151,4028
AIIB23_147_0000,AIIB23_147_0000_054,256,38730,2536
AIIB23_147_0000,AIIB23_147_0000_055,256,38649,3532
AIIB23_147_0000,AIIB23_147_0000_056,256,38595,3768
AIIB23_147_0000,AIIB23_147_0000_057,256,38517,3552
AIIB23_147_0000,AIIB23_147_0000_058,256,38130,3592
AIIB23_147_0000,AIIB23_147_0000_059,256,37902,3656
AIIB23_147_0000,AIIB23_147_0000_060,256,37677,4160
AIIB23_147_0000,AIIB23_147_0000_061,256,37596,4836
AIIB23_147_0000,AIIB23_147_0000_062,256,37188,4820
AIIB23_147_0000,AIIB23_147_0000_063,256,36783,5644
AIIB23_147_0000,AIIB23_147_0000_064,256,36837,4908
AIIB23_147_0000,AIIB23_147_0000_065,256,37158,3088
AIIB23_147_0000,AIIB23_147_0000_066,256,37308,3636
AIIB23_147_0000,AIIB23_147_0000_067,256,36918,5460
AIIB23_147_0000,AIIB23_147_0000_068,256,36933,5796
AIIB23_147_0000,AIIB23_147_0000_069,256,37107,6424
AIIB23_147_0000,AIIB23_147_0000_070,256,37374,7072
AIIB23_147_0000,AIIB23_147_0000_071,256,37776,5480
AIIB23_147_0000,AIIB23_147_0000_072,256,38073,4892
AIIB23_147_0000,AIIB23_147_0000_073,256,38049,4148
AIIB23_147_0000,AIIB23_147_0000_074,256,37977,5364
AIIB23_147_0000,AIIB23_147_0000_075,256,38214,5148
AIIB23_147_0000,AIIB23_147_0000_076,256,38172,5128
AIIB23_147_0000,AIIB23_147_0000_077,256,38418,4776
AIIB23_147_0000,AIIB23_147_0000_078,256,38181,4500
AIIB23_147_0000,AIIB23_147_0000_079,256,37821,4916
AIIB23_147_0000,AIIB23_147_0000_080,256,37536,4752
AIIB23_147_0000,AIIB23_147_0000_081,256,37458,4188
AIIB23_147_0000,AIIB23_147_0000_082,256,36885,4776
AIIB23_147_0000,AIIB23_147_0000_083,256,36768,5472
AIIB23_147_0000,AIIB23_147_0000_084,256,36780,5348
AIIB23_147_0000,AIIB23_147_0000_085,256,36627,5180
AIIB23_147_0000,AIIB23_147_0000_086,256,36324,6276
AIIB23_147_0000,AIIB23_147_0000_087,256,36381,6392
AIIB23_147_0000,AIIB23_147_0000_088,256,36309,6376
AIIB23_147_0000,AIIB23_147_0000_089,256,36330,6304
AIIB23_147_0000,AIIB23_147_0000_090,256,36129,6816
AIIB23_147_0000,AIIB23_147_0000_091,256,35880,5524
AIIB23_147_0000,AIIB23_147_0000_092,256,35547,5832
AIIB23_147_0000,AIIB23_147_0000_093,256,35223,5576
AIIB23_147_0000,AIIB23_147_0000_094,256,34668,5544
AIIB23_147_0000,AIIB23_147_0000_095,256,34215,5360
AIIB23_147_0000,AIIB23_147_0000_096,256,34275,4588
AIIB23_147_0000,AIIB23_147_0000_097,256,34452,5136
AIIB23_147_0000,AIIB23_147_0000_098,256,34344,5500
AIIB23_147_0000,AIIB23_147_0000_099,256,33732,4988
AIIB23_147_0000,AIIB23_147_0000_100,256,33222,5028
AIIB23_147_0000,AIIB23_147_0000_101,256,32892,4928
AIIB23_147_0000,AIIB23_147_0000_102,256,32145,4672
AIIB23_147_0000,AIIB23_147_0000_103,256,31485,4636
AIIB23_147_0000,AIIB23_147_0000_104,256,31059,4744
AIIB23_147_0000,AIIB23_147_0000_105,256,30396,4076
AIIB23_147_0000,AIIB23_147_0000_106,256,29787,3596
AIIB23_147_0000,AIIB23_147_0000_107,256,29214,3756
AIIB23_147_0000,AIIB23_147_0000_108,256,28632,4228
AIIB23_147_0000,AIIB23_147_0000_109,256,27912,4004
AIIB23_147_0000,AIIB23_147_0000_110,256,27069,3740
AIIB23_147_0000,AIIB23_147_0000_111,256,26058,3720
AIIB23_147_0000,AIIB23_147_0000_112,256,25107,3804
AIIB23_147_0000,AIIB23_147_0000_113,256,24186,3216
AIIB23_147_0000,AIIB23_147_0000_114,256,23280,2684
AIIB23_147_0000,AIIB23_147_0000_115,256,22500,2216
AIIB23_147_0000,AIIB23_147_0000_116,256,21699,2068
AIIB23_147_0000,AIIB23_147_0000_117,256,20880,2388
AIIB23_147_0000,AIIB23_147_0000_118,256,20190,2744
AIIB23_147_0000,AIIB23_147_0000_119,256,19071,3100
AIIB23_147_0000,AIIB23_147_0000_120,256,18075,3148
AIIB23_147_0000,AIIB23_147_0000_121,256,17211,2528
AIIB23_147_0000,AIIB23_147_0000_122,256,16167,2508
AIIB23_147_0000,AIIB23_147_0000_123,256,15126,2704
AIIB23_147_0000,AIIB23_147_0000_124,256,14013,2440
AIIB23_147_0000,AIIB23_147_0000_125,256,12894,2148
AIIB23_147_0000,AIIB23_147_0000_126,256,11877,1596
AIIB23_147_0000,AIIB23_147_0000_127,256,10497,1436
AIIB23_147_0000,AIIB23_147_0000_128,256,9468,1448
AIIB23_147_0000,AIIB23_147_0000_129,256,8397,1584
AIIB23_147_0000,AIIB23_147_0000_130,256,7449,1732
AIIB23_147_0000,AIIB23_147_0000_131,256,6369,1248
AIIB23_147_0000,AIIB23_147_0000_132,256,5313,1128
AIIB23_147_0000,AIIB23_147_0000_133,256,4071,1080
AIIB23_147_0000,AIIB23_147_0000_134,256,2787,884
AIIB23_147_0000,AIIB23_147_0000_135,256,1800,524
AIIB23_147_0000,AIIB23_147_0000_136,256,600,188
AIIB23_147_0000,AIIB23_147_0000_137,256,6,0
AIIB23_147_0000,AIIB23_147_0000_138,256,0,0
AIIB23_147_0000,AIIB23_147_0000_139,256,0,0
AIIB23_147_0000,AIIB23_147_0000_140,256,0,0
AIIB23_147_0000,AIIB23_147_0000_141,256,0,0
AIIB23_147_0000,AIIB23_147_0000_142,256,0,0
AIIB23_147_0000,AIIB23_147_0000_143,256,0,0
AIIB23_147_0000,AIIB23_147_0000_144,256,0,0
AIIB23_147_0000,AIIB23_147_0000_145,256,0,0
AIIB23_147_0000,AIIB23_147_0000_146,256,0,0
AIIB23_159_0000,AIIB23_159_0000_000,256,0,0
AIIB23_159_0000,AIIB23_159_0000_001,256,0,0
AIIB23_159_0000,AIIB23_159_0000_002,256,0,0
AIIB23_159_0000,AIIB23_159_0000_003,256,0,0
AIIB23_159_0000,AIIB23_159_0000_004,256,0,0
AIIB23_159_0000,AIIB23_159_0000_005,256,0,0
AIIB23_159_0000,AIIB23_159_0000_006,256,0,0
AIIB23_159_0000,AIIB23_159_0000_007,256,0,0
AIIB23_159_0000,AIIB23_159_0000_008,256,0,0
AIIB23_159_0000,AIIB23_159_0000_009,256,0,0
AIIB23_159_0000,AIIB23_159_0000_010,256,0,0
AIIB23_159_0000,AIIB23_159_0000_011,256,0,0
AIIB23_159_0000,AIIB23_159_0000_012,256,0,0
AIIB23_159_0000,AIIB23_159_0000_013,256,0,0
AIIB23_159_0000,AIIB23_159_0000_014,256,0,0
AIIB23_159_0000,AIIB23_159_0000_015,256,0,0
AIIB23_159_0000,AIIB23_159_0000_016,256,0,0
AIIB23_159_0000,AIIB23_159_0000_017,256,0,0
AIIB23_159_0000,AIIB23_159_0000_018,256,0,0
AIIB23_159_0000,AIIB23_159_0000_019,256,0,0
AIIB23_159_0000,AIIB23_159_0000_020,256,0,0
AIIB23_159_0000,AIIB23_159_0000_021,256,0,0
AIIB23_159_0000,AIIB23_159_0000_022,256,0,0
AIIB23_159_0000,AIIB23_159_0000_023,256,0,0
AIIB23_159_0000,AIIB23_159_0000_024,256,0,0
AIIB23_159_0000,AIIB23_159_0000_025,256,0,0
AIIB23_159_0000,AIIB23_159_0000_026,256,0,0
AIIB23_159_0000,AIIB23_159_0000_027,256,0,0
AIIB23_159_0000,AIIB23_159_0000_028,256,0,0
AIIB23_159_0000,AIIB23_159_0000_029,256,0,0
AIIB23_159_0000,AIIB23_159_0000_030,256,0,0
AIIB23_159_0000,AIIB23_159_0000_031,256,0,0
AIIB23_159_0000,AIIB23_159_0000_032,256,0,0
AIIB23_159_0000,AIIB23_159_0000_033,256,0,0
AIIB23_159_0000,AIIB23_159_0000_034,256,0,0
AIIB23_159_0000,AIIB23_159_0000_035,256,0,0
AIIB23_159_0000,AIIB23_159_0000_036,256,0,0
AIIB23_159_0000,AIIB23_159_0000_037,256,0,0
AIIB23_159_0000,AIIB23_159_0000_038,256,0,0
AIIB23_159_0000,AIIB23_159_0000_039,256,0,0
AIIB23_159_0000,AIIB23_159_0000_040,256,0,0
AIIB23_159_0000,AIIB23_159_0000_041,256,0,0
AIIB23_159_0000,AIIB23_159_0000_042,256,0,0
AIIB23_159_0000,AIIB23_159_0000_043,256,0,0
AIIB23_159_0000,AIIB23_159_0000_044,256,0,0
AIIB23_159_0000,AIIB23_159_0000_045,256,0,0
AIIB23_159_0000,AIIB23_159_0000_046,256,0,0
AIIB23_159_0000,AIIB23_159_0000_047,256,0,0
AIIB23_159_0000,AIIB23_159_0000_048,256,0,0
AIIB23_159_0000,AIIB23_159_0000_049,256,0,0
AIIB23_159_0000,AIIB23_159_0000_050,256,0,0
AIIB23_159_0000,AIIB23_159_0000_051,256,0,0
AIIB23_159_0000,AIIB23_159_0000_052,256,0,0
AIIB23_159_0000,AIIB23_159_0000_053,256,0,0
AIIB23_159_0000,AIIB23_159_0000_054,256,0,0
AIIB23_159_0000,AIIB23_159_0000_055,256,0,0
AIIB23_159_0000,AIIB23_159_0000_056,256,0,0
AIIB23_159_0000,AIIB23_159_0000_057,256,0,0
AIIB23_159_0000,AIIB23_159_0000_058,256,0,0
AIIB23_159_0000,AIIB23_159_0000_059,256,0,0
AIIB23_159_0000,AIIB23_159_0000_060,256,0,0
AIIB23_159_0000,AIIB23_159_0000_061,256,0,0
AIIB23_159_0000,AIIB23_159_0000_062,256,0,0
AIIB23_159_0000,AIIB23_159_0000_063,256,0,0
AIIB23_159_0000,AIIB23_159_0000_064,256,0,0
AIIB23_159_0000,AIIB23_159_0000_065,256,0,0
AIIB23_159_0000,AIIB23_159_0000_066,256,0,0
AIIB23_159_0000,AIIB23_159_0000_067,256,45,0
AIIB23_159_0000,AIIB23_159_0000_068,256,66,0
AIIB23_159_0000,AIIB23_159_0000_069,256,69,0
AIIB23_159_0000,AIIB23_159_0000_070,256,87,4
AIIB23_159_0000,AIIB23_159_0000_071,256,99,0
AIIB23_159_0000,AIIB23_159_0000_072,256,126,0
AIIB23_159_0000,AIIB23_159_0000_073,256,162,24
AIIB23_159_0000,AIIB23_159_0000_074,256,270,120
AIIB23_159_0000,AIIB23_159_0000_075,256,396,140
AIIB23_159_0000,AIIB23_159_0000_076,256,450,200
AIIB23_159_0000,AIIB23_159_0000_077,256,504,276
AIIB23_159_0000,AIIB23_159_0000_078,256,525,264
AIIB23_159_0000,AIIB23_159_0000_079,256,591,268
AIIB23_159_0000,AIIB23_159_0000_080,256,705,388
AIIB23_159_0000,AIIB23_159_0000_081,256,762,376
AIIB23_159_0000,AIIB23_159_0000_082,256,813,412
AIIB23_159_0000,AIIB23_159_0000_083,256,789,392
AIIB23_159_0000,AIIB23_159_0000_084,256,825,408
AIIB23_159_0000,AIIB23_159_0000_085,256,867,420
AIIB23_159_0000,AIIB23_159_0000_086,256,1005,464
AIIB23_159_0000,AIIB23_159_0000_087,256,1125,508
AIIB23_159_0000,AIIB23_159_0000_088,256,1287,584
AIIB23_159_0000,AIIB23_159_0000_089,256,1440,632
AIIB23_159_0000,AIIB23_159_0000_090,256,1515,648
AIIB23_159_0000,AIIB23_159_0000_091,256,1575,652
AIIB23_159_0000,AIIB23_159_0000_092,256,1677,660
AIIB23_159_0000,AIIB23_159_0000_093,256,1800,732
AIIB23_159_0000,AIIB23_159_0000_094,256,1965,804
AIIB23_159_0000,AIIB23_159_0000_095,256,2049,868
AIIB23_159_0000,AIIB23_159_0000_096,256,2148,932
AIIB23_159_0000,AIIB23_159_0000_097,256,2271,980
AIIB23_159_0000,AIIB23_159_0000_098,256,2400,1024
AIIB23_159_0000,AIIB23_159_0000_099,256,2517,1056
AIIB23_159_0000,AIIB23_159_0000_100,256,2634,1060
AIIB23_159_0000,AIIB23_159_0000_101,256,2748,1084
AIIB23_159_0000,AIIB23_159_0000_102,256,2991,1180
AIIB23_159_0000,AIIB23_159_0000_103,256,3252,1308
AIIB23_159_0000,AIIB23_159_0000_104,256,3483,1424
AIIB23_159_0000,AIIB23_159_0000_105,256,3654,1488
AIIB23_159_0000,AIIB23_159_0000_106,256,3852,1632
AIIB23_159_0000,AIIB23_159_0000_107,256,4041,1712
AIIB23_159_0000,AIIB23_159_0000_108,256,4305,1804
AIIB23_159_0000,AIIB23_159_0000_109,256,4542,1848
AIIB23_159_0000,AIIB23_159_0000_110,256,4791,1968
AIIB23_159_0000,AIIB23_159_0000_111,256,5022,2036
AIIB23_159_0000,AIIB23_159_0000_112,256,5271,2136
AIIB23_159_0000,AIIB23_159_0000_113,256,5400,2168
AIIB23_159_0000,AIIB23_159_0000_114,256,5556,2236
AIIB23_159_0000,AIIB23_159_0000_115,256,5775,2352
AIIB23_159_0000,AIIB23_159_0000_116,256,5952,2428
AIIB23_159_0000,AIIB23_159_0000_117,256,6147,2504
AIIB23_159_0000,AIIB23_159_0000_118,256,6342,2588
AIIB23_159_0000,AIIB23_159_0000_119,256,6468,2616
AIIB23_159_0000,AIIB23_159_0000_120,256,6600,2672
AIIB23_159_0000,AIIB23_159_0000_121,256,6693,2716
AIIB23_159_0000,AIIB23_159_0000_122,256,6789,2744
AIIB23_159_0000,AIIB23_159_0000_123,256,6948,2780
AIIB23_159_0000,AIIB23_159_0000_124,256,7131,2840
AIIB23_159_0000,AIIB23_159_0000_125,256,7308,2892
AIIB23_159_0000,AIIB23_159_0000_126,256,7455,2936
AIIB23_159_0000,AIIB23_159_0000_127,256,7626,2984
AIIB23_159_0000,AIIB23_159_0000_128,256,7800,3028
AIIB23_159_0000,AIIB23_159_0000_129,256,7956,3116
AIIB23_159_0000,AIIB23_159_0000_130,256,8178,3204
AIIB23_159_0000,AIIB23_159_0000_131,256,8415,3276
AIIB23_159_0000,AIIB23_159_0000_132,256,8631,3316
AIIB23_159_0000,AIIB23_159_0000_133,256,8730,3344
AIIB23_159_0000,AIIB23_159_0000_134,256,8910,3364
AIIB23_159_0000,AIIB23_159_0000_135,256,9090,3380
AIIB23_159_0000,AIIB23_159_0000_136,256,9270,3472
AIIB23_159_0000,AIIB23_159_0000_137,256,9453,3596
AIIB23_159_0000,AIIB23_159_0000_138,256,9621,3700
AIIB23_159_0000,AIIB23_159_0000_139,256,9777,3792
AIIB23_159_0000,AIIB23_159_0000_140,256,9975,3856
AIIB23_159_0000,AIIB23_159_0000_141,256,10230,4000
AIIB23_159_0000,AIIB23_159_0000_142,256,10431,4060
AIIB23_159_0000,AIIB23_159_0000_143,256,10605,4104
AIIB23_159_0000,AIIB23_159_0000_144,256,10809,4200
AIIB23_159_0000,AIIB23_159_0000_145,256,10977,4220
AIIB23_159_0000,AIIB23_159_0000_146,256,11175,4260
AIIB23_159_0000,AIIB23_159_0000_147,256,11373,4336
AIIB23_159_0000,AIIB23_159_0000_148,256,11562,4428
AIIB23_159_0000,AIIB23_159_0000_149,256,11700,4500
AIIB23_159_0000,AIIB23_159_0000_150,256,11892,4564
AIIB23_159_0000,AIIB23_159_0000_151,256,12048,4656
AIIB23_159_0000,AIIB23_159_0000_152,256,12183,4616
AIIB23_159_0000,AIIB23_159_0000_153,256,12309,4620
AIIB23_159_0000,AIIB23_159_0000_154,256,12480,4608
AIIB23_159_0000,AIIB23_159_0000_155,256,12702,4676
AIIB23_159_0000,AIIB23_159_0000_156,256,12933,4784
AIIB23_159_0000,AIIB23_159_0000_157,256,13107,4856
AIIB23_159_0000,AIIB23_159_0000_158,256,13227,4896
AIIB23_159_0000,AIIB23_159_0000_159,256,13359,4948
AIIB23_159_0000,AIIB23_159_0000_160,256,13497,4988
AIIB23_159_0000,AIIB23_159_0000_161,256,13641,4928
AIIB23_159_0000,AIIB23_159_0000_162,256,13758,4928
AIIB23_159_0000,AIIB23_159_0000_163,256,13884,4912
AIIB23_159_0000,AIIB23_159_0000_164,256,14007,4964
AIIB23_159_0000,AIIB23_159_0000_165,256,14226,4956
AIIB23_159_0000,AIIB23_159_0000_166,256,14421,5060
AIIB23_159_0000,AIIB23_159_0000_167,256,14580,5084
AIIB23_159_0000,AIIB23_159_0000_168,256,14751,4988
AIIB23_159_0000,AIIB23_159_0000_169,256,14859,5048
AIIB23_159_0000,AIIB23_159_0000_170,256,14976,5124
AIIB23_159_0000,AIIB23_159_0000_171,256,15075,5172
AIIB23_159_0000,AIIB23_159_0000_172,256,15273,5252
AIIB23_159_0000,AIIB23_159_0000_173,256,15459,5296
AIIB23_159_0000,AIIB23_159_0000_174,256,15648,5380
AIIB23_159_0000,AIIB23_159_0000_175,256,15768,5572
AIIB23_159_0000,AIIB23_159_0000_176,256,15846,5712
AIIB23_159_0000,AIIB23_159_0000_177,256,16077,5788
AIIB23_159_0000,AIIB23_159_0000_178,256,16275,5780
AIIB23_159_0000,AIIB23_159_0000_179,256,16506,5648
AIIB23_159_0000,AIIB23_159_0000_180,256,16668,5416
AIIB23_159_0000,AIIB23_159_0000_181,256,16794,5360
AIIB23_159_0000,AIIB23_159_0000_182,256,16839,5324
AIIB23_159_0000,AIIB23_159_0000_183,256,16863,5188
AIIB23_159_0000,AIIB23_159_0000_184,256,16878,5104
AIIB23_159_0000,AIIB23_159_0000_185,256,16917,4988
AIIB23_159_0000,AIIB23_159_0000_186,256,17004,5020
AIIB23_159_0000,AIIB23_159_0000_187,256,17064,4912
AIIB23_159_0000,AIIB23_159_0000_188,256,17067,4828
AIIB23_159_0000,AIIB23_159_0000_189,256,17289,4644
AIIB23_159_0000,AIIB23_159_0000_190,256,17445,4652
AIIB23_159_0000,AIIB23_159_0000_191,256,17652,4568
AIIB23_159_0000,AIIB23_159_0000_192,256,17919,4376
AIIB23_159_0000,AIIB23_159_0000_193,256,18216,4288
AIIB23_159_0000,AIIB23_159_0000_194,256,18546,4408
AIIB23_159_0000,AIIB23_159_0000_195,256,18774,4600
AIIB23_159_0000,AIIB23_159_0000_196,256,18885,4752
AIIB23_159_0000,AIIB23_159_0000_197,256,18939,4744
AIIB23_159_0000,AIIB23_159_0000_198,256,19053,4416
AIIB23_159_0000,AIIB23_159_0000_199,256,19236,4608
AIIB23_159_0000,AIIB23_159_0000_200,256,19428,4804
AIIB23_159_0000,AIIB23_159_0000_201,256,19647,4784
AIIB23_159_0000,AIIB23_159_0000_202,256,19728,4520
AIIB23_159_0000,AIIB23_159_0000_203,256,19938,4620
AIIB23_159_0000,AIIB23_159_0000_204,256,20238,4608
AIIB23_159_0000,AIIB23_159_0000_205,256,20529,4944
AIIB23_159_0000,AIIB23_159_0000_206,256,20853,5580
AIIB23_159_0000,AIIB23_159_0000_207,256,21243,5308
AIIB23_159_0000,AIIB23_159_0000_208,256,21681,5124
AIIB23_159_0000,AIIB23_159_0000_209,256,21663,5420
AIIB23_159_0000,AIIB23_159_0000_210,256,21735,5784
AIIB23_159_0000,AIIB23_159_0000_211,256,21639,5860
AIIB23_159_0000,AIIB23_159_0000_212,256,21498,5876
AIIB23_159_0000,AIIB23_159_0000_213,256,21417,5412
AIIB23_159_0000,AIIB23_159_0000_214,256,21444,5092
AIIB23_159_0000,AIIB23_159_0000_215,256,21483,4732
AIIB23_159_0000,AIIB23_159_0000_216,256,21396,4908
AIIB23_159_0000,AIIB23_159_0000_217,256,21417,4964
AIIB23_159_0000,AIIB23_159_0000_218,256,21534,4356
AIIB23_159_0000,AIIB23_159_0000_219,256,21543,4328
AIIB23_159_0000,AIIB23_159_0000_220,256,21561,4604
AIIB23_159_0000,AIIB23_159_0000_221,256,21483,4996
AIIB23_159_0000,AIIB23_159_0000_222,256,21528,5208
AIIB23_159_0000,AIIB23_159_0000_223,256,21588,5308
AIIB23_159_0000,AIIB23_159_0000_224,256,21573,5128
AIIB23_159_0000,AIIB23_159_0000_225,256,21486,5176
AIIB23_159_0000,AIIB23_159_0000_226,256,21375,5368
AIIB23_159_0000,AIIB23_159_0000_227,256,21057,5096
AIIB23_159_0000,AIIB23_159_0000_228,256,21108,4880
AIIB23_159_0000,AIIB23_159_0000_229,256,21111,4488
AIIB23_159_0000,AIIB23_159_0000_230,256,21180,4736
AIIB23_159_0000,AIIB23_159_0000_231,256,21336,4772
AIIB23_159_0000,AIIB23_159_0000_232,256,21291,5016
AIIB23_159_0000,AIIB23_159_0000_233,256,21270,5064
AIIB23_159_0000,AIIB23_159_0000_234,256,21144,5352
AIIB23_159_0000,AIIB23_159_0000_235,256,21048,5100
AIIB23_159_0000,AIIB23_159_0000_236,256,21051,5044
AIIB23_159_0000,AIIB23_159_0000_237,256,21012,4780
