Image_ID,orig_covid_ms1.50 - fib score,orig_covid_ms1.50 - fib score manip,manip - fib
1111,0.006154208,0.512565136,0.506410928
1112,0.021291502,0.894333422,0.87304192
1113,0.00508178,0.466582656,0.461500876
1114,0.013226693,0.770248532,0.75702184
1115,0.00101004,0.579000592,0.577990553
1116,0.013887071,0.527487874,0.513600803
1117,0.01050957,0.843053222,0.832543652
1118,0.001265465,0.398256093,0.396990628
1119,0.044977263,0.931161761,0.886184499
1120,0.224559814,0.988791108,0.764231294
1121,0.008403301,0.847562134,0.839158833
1122,0.004878278,0.750937581,0.746059303
1123,0.004710435,0.116347402,0.111636967
1124,0.014027058,0.959978819,0.945951761
1125,0.00353578,0.011584142,0.008048362
1126,0.072927736,0.979884148,0.906956412
1127,0.482310176,0.989749014,0.507438838
1128,0.087755531,0.965433359,0.877677828
1129,0.024657022,0.603678226,0.579021204
1130,0.021401569,0.882670403,0.861268833
1131,6.35055E-05,0.010816837,0.010753331
1132,0.000707795,0.272947013,0.272239219
1133,0.001418506,0.037313871,0.035895365
1134,0.058900688,0.807727575,0.748826887
1135,0.004586523,0.764635086,0.760048563
1136,0.13389653,0.98067987,0.84678334
1137,0.081926003,0.97725153,0.895325527
1138,0.019963264,0.923611164,0.9036479
1139,0.0823851,0.959759951,0.87737485
1140,0.015248291,0.9670192,0.951770909
1141,0.063193068,0.988650084,0.925457016
1142,0.183874458,0.556561351,0.372686893
1143,0.028002616,0.901971579,0.873968963
1144,0.142997891,0.924626589,0.781628698
1145,0.003020735,0.756097615,0.753076879
1146,0.005375226,0.810005963,0.804630736
1147,0.001764257,0.096758142,0.094993885
1148,0.059372738,0.963829577,0.904456839
1149,0.002517601,0.855897725,0.853380123
1150,0.014641266,0.305257857,0.290616591
1151,0.000864914,0.358143896,0.357278982
1152,0.005162772,0.08332739,0.078164618
1153,0.077531368,0.956076682,0.878545314
1154,0.115105391,0.927460432,0.812355042
1155,0.013235777,0.667633593,0.654397816
1156,0.010101934,0.811232269,0.801130335
1157,0.001680745,0.758364975,0.756684231
1158,0.007168753,0.020307953,0.0131392
1159,0.000602998,0.541253209,0.540650211
1160,0.002013413,0.555209398,0.553195986
1161,0.006394462,0.160148144,0.153753682
1162,0.08507219,0.949207902,0.864135712
1163,0.001287832,0.520798385,0.519510553
1164,0.177414432,0.958889306,0.781474873
1165,0.017455671,0.565927923,0.548472252
1166,0.001480183,0.814608097,0.813127914
1167,0.092960909,0.980005264,0.887044355
1168,0.005240852,0.56703347,0.561792617
1169,0.024677332,0.889515817,0.864838485
1170,0.00153737,0.474690884,0.473153515
1171,0.384602696,0.988166332,0.603563637
1172,0.028215731,0.962081492,0.933865761
1173,0.034236684,0.926288664,0.89205198
1174,0.01845862,0.91936326,0.900904641
1175,0.005834335,0.009561202,0.003726866
1176,0.142583624,0.980018318,0.837434694
1177,0.003234976,0.760173619,0.756938643
1178,0.00553696,0.010074329,0.004537369
1179,0.130448952,0.964174926,0.833725974
1180,0.714665651,0.937695205,0.223029554
1181,0.050530549,0.969122469,0.91859192
1182,0.419368327,0.988993824,0.569625497
1183,0.014425442,0.881576836,0.867151394
1184,0.084950618,0.957729936,0.872779317
1185,0.005589739,0.081037231,0.075447491
1186,0.00164659,0.08261057,0.08096398
1187,0.002635276,0.689757228,0.687121952
1188,0.047772367,0.964469194,0.916696828
1189,0.011575627,0.832198739,0.820623112
1190,0.002073088,0.668183625,0.666110537
1191,0.011814713,0.793512464,0.781697751
1192,0.019314438,0.913394332,0.894079894
1193,0.000989371,0.329505175,0.328515804
1194,0.087597519,0.954868317,0.867270797
1195,0.018704943,0.179162487,0.160457544
1196,0.004233902,0.81624192,0.812008018
1197,0.000602912,0.328134894,0.327531982
1198,0.000650382,0.493897378,0.493246996
1199,0.086898498,0.976603389,0.889704891
1200,0.000600098,0.087038681,0.086438583
1201,0.046250511,0.176683873,0.130433362
1202,0.002234476,0.75840807,0.756173593
1203,0.022622462,0.781544805,0.758922342
1204,0.006546422,0.842020571,0.835474149
1205,0.000831629,0.372823954,0.371992324
1206,0.009154165,0.811564922,0.802410757
1207,0.007613453,0.554384887,0.546771434
1208,0.052448228,0.8395648,0.787116572
1209,0.004748295,0.267324895,0.2625766
1210,0.001772047,0.31922859,0.317456543
1211,0.000726535,0.372198284,0.371471749
1212,0.034147937,0.717815459,0.683667522
1213,0.007696794,0.805322349,0.797625555
1214,0.000812834,0.144047201,0.143234367
1215,0.035454944,0.929130495,0.893675551
1216,0.091327563,0.96133709,0.870009527
1217,0.027734809,0.811837196,0.784102388
1218,0.000652105,0.083294362,0.082642256
1219,0.002785111,0.822929561,0.82014445
1220,0.092792302,0.470732957,0.377940655
1221,0.033982549,0.632595479,0.598612931
1222,0.005284065,0.62794286,0.622658795
1223,0.00492925,0.643072724,0.638143475
1224,0.001416277,0.415389836,0.413973559
1225,0.01043131,0.657654762,0.647223452
1226,0.007931283,0.929058135,0.921126852
1227,0.78624028,0.994315088,0.208074808
1228,0.011169358,0.913655162,0.902485804
1229,0.028613469,0.927369118,0.898755649
1230,0.033354007,0.957510948,0.924156941
1231,0.060078058,0.921040237,0.860962179
1232,0.052585565,0.899728298,0.847142734
1233,0.005998308,0.844823539,0.838825231
1234,0.001420514,0.385561556,0.384141042
1235,0.012626543,0.898278773,0.88565223
1236,0.013452446,0.833733082,0.820280636
1237,0.048387624,0.156017184,0.10762956
1238,0.02857372,0.928088248,0.899514528
1239,0.003557276,0.750409722,0.746852446
1240,0.016274009,0.816638887,0.800364878
1241,0.037547495,0.966966331,0.929418836
1242,0.059368066,0.929749489,0.870381422
1243,0.01266228,0.622749269,0.610086989
1244,0.015332947,0.78352505,0.768192102
1245,0.096930273,0.973246396,0.876316123
1246,0.00369783,0.789755762,0.786057932
1247,0.120660558,0.965824068,0.845163509
1248,0.042634919,0.103424668,0.060789749
1249,0.018658314,0.874224305,0.855565991
1250,0.000557706,0.192585364,0.192027658
1251,0.004541319,0.658690989,0.65414967
1252,0.06200292,0.913585126,0.851582207
1253,0.047548439,0.727731586,0.680183146
1254,0.235117704,0.991835117,0.756717414
1255,0.003302771,0.638539195,0.635236424
1256,0.003415675,0.733516216,0.730100541
1257,0.053503755,0.004458987,-0.049044768
1258,0.000461828,0.212113634,0.211651806
1259,0.000223485,0.063333243,0.063109759
1260,0.001949347,0.759964287,0.758014941
1261,0.000553795,0.248025149,0.247471354
1262,0.043525111,0.939652741,0.89612763
1263,0.000301252,0.130265415,0.129964163
1264,0.034649994,0.882843435,0.848193441
1265,0.049257379,0.923687875,0.874430496
1266,0.010114291,0.244454607,0.234340317
1267,0.001643201,0.642611384,0.640968184
1268,0.112860821,0.990188539,0.877327718
1269,0.005977071,0.828913152,0.822936081
1270,0.071609199,0.953313768,0.881704569
1271,0.005879703,0.899078846,0.893199143
1272,0.045382224,0.90751189,0.862129666
1273,0.005963626,0.954629779,0.948666153
1274,0.007184789,0.062268756,0.055083968
1275,0.055915829,0.984607279,0.928691451
1276,0.006008355,0.89292109,0.886912735
1277,0.005648327,0.536657989,0.531009662
1278,0.002954811,0.672791719,0.669836909
1279,0.001874125,0.515920222,0.514046097
1280,0.009692518,0.923976481,0.914283963
1281,0.035538726,0.971071184,0.935532458
1282,0.0167234,0.820296764,0.803573364
1283,0.040425632,0.966649771,0.926224139
1284,0.143754214,0.987947285,0.844193071
1285,0.030844571,0.294294834,0.263450263
1286,0.000711074,0.019576775,0.0188657
1287,0.018282365,0.289017707,0.270735342
1288,0.110029988,0.971342742,0.861312754
1289,0.02403661,0.955541372,0.931504762
1290,0.038122389,0.917666793,0.879544403
1291,0.000503665,0.345800906,0.345297241
1292,0.00445727,0.723152995,0.718695725
1293,0.01935008,0.945737779,0.926387699
1294,0.001668487,0.102635324,0.100966837
1295,0.034847524,0.943112969,0.908265445
1296,0.001533264,0.289428502,0.287895238
1297,0.000626946,0.40434435,0.403717404
1298,0.074994788,0.786295831,0.711301044
1299,0.00358435,0.770201564,0.766617214
1300,0.00326381,0.853558481,0.850294671
1301,0.029825419,0.844930351,0.815104932
1302,0.004284774,0.643960416,0.639675642
1303,0.001882913,0.535722852,0.533839938
1304,0.002321004,0.762169957,0.759848953
1305,0.110446244,0.978264213,0.867817968
1306,0.003277735,0.742124677,0.738846942
1307,0.001421542,0.514634371,0.513212828
1308,0.009498651,0.944295764,0.934797113
1309,0.001339909,0.429682642,0.428342733
1310,0.039304279,0.898973227,0.859668948
1311,0.009444798,0.893960238,0.884515439
1312,0.020706026,0.902630925,0.881924899
1313,0.001006278,0.328932971,0.327926692
1314,0.001973233,0.591870785,0.589897552
1315,0.423581988,0.992277026,0.568695039
1316,0.058979716,0.906633198,0.847653482
1317,0.001800467,0.254409134,0.252608668
1318,0.009548074,0.71544677,0.705898697
1319,0.115139857,0.991145909,0.876006052
1320,0.017149923,0.775516748,0.758366825
1321,0.022508204,0.973733187,0.951224983
1322,0.002284016,0.782239795,0.779955779
1323,0.011095162,0.489190251,0.478095088
1324,0.005318851,0.822156131,0.81683728
1325,0.025713595,0.626949251,0.601235656
1326,0.010175276,0.651105046,0.640929771
1327,0.004409336,0.739964664,0.735555327
1328,0.083087608,0.937263846,0.854176238
1329,0.064492784,0.944313645,0.879820861
1330,0.001380456,0.32031706,0.318936603
1331,0.000117037,0.01017552,0.010058482
1332,0.001109689,0.462960631,0.461850942
1333,0.008564313,0.755337656,0.746773343
1334,0.268219948,0.991497219,0.723277271
1335,0.002661306,0.672231853,0.669570547
1336,0.020377262,0.786230385,0.765853124
1337,0.001801739,0.493002057,0.491200318
1338,0.001543458,0.748533487,0.746990029
1339,0.120484039,0.984034538,0.863550499
1340,0.033454876,0.898143113,0.864688236
1341,0.019538015,0.942657173,0.923119158
1342,0.00301664,0.93299371,0.92997707
1343,0.10069444,0.985926509,0.885232069
1344,0.000626936,0.035514351,0.034887415
1345,0.032927711,0.988693893,0.955766182
1346,0.02841815,0.400192022,0.371773873
1347,0.044748858,0.970555127,0.925806269
1348,0.118217729,0.927094102,0.808876373
1349,0.032073371,0.721077025,0.689003654
1350,0.030042009,0.056817047,0.026775038
1351,0.525443435,0.989801586,0.464358151
1352,0.016184269,0.83566308,0.819478812
1353,0.014927377,0.83035171,0.815424333
1354,0.000395202,0.644255698,0.643860495
1355,0.018482089,0.931937575,0.913455486
1356,0.060802791,0.871823013,0.811020222
1357,0.001341531,0.149925753,0.148584222
1358,0.007879655,0.618156791,0.610277136
1359,0.000804851,0.650419354,0.649614504
1360,0.129721761,0.961880267,0.832158506
1361,0.134443328,0.9836362,0.849192873
1362,0.00858105,0.477653146,0.469072096
1363,0.019070335,0.854814649,0.835744314
1364,0.005978493,0.848285615,0.842307122
1365,0.000354464,0.688537359,0.688182895
1366,0.002815573,0.767537951,0.764722379
1367,0.00016873,0.13227585,0.13210712
1368,0.001195846,0.358022362,0.356826516
1369,0.410325706,0.986159027,0.575833321
1370,0.00092257,0.132632583,0.131710013
1371,0.034641415,0.963671565,0.92903015
1372,0.007881981,0.943307698,0.935425716
1373,0.013725283,0.834269404,0.820544122
1374,0.023295559,0.928446531,0.905150972
1375,0.004390145,0.733724892,0.729334747
1376,0.238948941,0.905007541,0.6660586
1377,0.00014293,0.071739256,0.071596327
1378,0.011065542,0.622736573,0.611671031
1379,0.003729218,0.259644955,0.255915737
1380,0.007501916,0.263818383,0.256316467
1381,0.163192779,0.962285697,0.799092919
1382,0.003768646,0.697865427,0.694096781
1383,0.045719754,0.277329415,0.231609661
1384,0.000753051,0.077024087,0.076271036
1385,0.035880327,0.950405538,0.914525211
1386,0.001271187,0.055824347,0.05455316
1387,0.005968832,0.798784196,0.792815364
1388,0.007911116,0.619343638,0.611432523
1389,0.188575178,0.988458335,0.799883157
1390,0.002726246,0.04582708,0.043100833
1391,0.02228974,0.10171786,0.07942812
1392,0.008597557,0.664782047,0.656184491
1393,0.005554593,0.877864122,0.87230953
1394,0.221302792,0.977350354,0.756047562
1395,0.023865579,0.890423656,0.866558077
1396,0.013718533,0.966323316,0.952604783
1397,0.008283273,0.583723426,0.575440153
1398,0.031775709,0.978126466,0.946350757
1399,0.002235374,0.711518347,0.709282974
1400,0.026370455,0.951095402,0.924724948
1401,0.006715069,0.602925777,0.596210709
1402,0.000876631,0.401118755,0.400242124
1403,0.000498971,0.090426371,0.089927399
1404,0.019195134,0.669209599,0.650014466
1405,0.004240224,0.716333628,0.712093404
1406,0.491472661,0.995648563,0.504175901
1407,0.11056453,0.979231954,0.868667424
1408,0.003496711,0.291998506,0.288501794
1409,0.001454469,0.712350905,0.710896436
1410,0.017614445,0.106283724,0.08866928
1411,0.007063752,0.69904989,0.691986138
1412,0.001058644,0.089676358,0.088617714
1413,0.00289762,0.176283658,0.173386038
1414,0.350873381,0.986532271,0.63565889
1415,0.010148665,0.88472569,0.874577025
1416,0.038748682,0.927215338,0.888466656
1417,0.003131192,0.811699927,0.808568735
1418,0.056638286,0.864607692,0.807969406
1419,0.003635353,0.302468002,0.298832649
1420,0.029369731,0.863044441,0.83367471
1421,0.01582402,0.955494285,0.939670265
1422,0.013822755,0.80145514,0.787632385
1423,0.134611756,0.653548658,0.518936902
1424,0.014237429,0.84259516,0.828357731
1425,0.035603762,0.918908,0.883304238
1426,0.014649454,0.916090608,0.901441154
1427,0.012347655,0.940644026,0.92829637
1428,0.004018766,0.810849965,0.806831198
1429,0.003332203,0.511716008,0.508383805
1430,0.006625766,0.472452432,0.465826666
1431,0.0025422,0.161624715,0.159082514
1432,0.003938603,0.752892792,0.748954189
1433,0.002842497,0.633174717,0.63033222
1434,0.031765625,0.866772592,0.835006967
1435,0.011857344,0.889555812,0.877698468
1436,0.028386982,0.893265843,0.864878861
1437,0.00382501,0.884296477,0.880471467
1438,0.019339953,0.923848987,0.904509034
1439,0.094159096,0.760757565,0.666598469
1440,0.020812262,0.944964647,0.924152385
1441,0.01120906,0.605037391,0.593828331
1442,0.01046468,0.893726707,0.883262026
1443,0.00728398,0.767132103,0.759848124
1444,0.005125582,0.143357053,0.138231472
1445,0.042081781,0.980443835,0.938362055
1446,0.029426502,0.989505053,0.960078551
1447,0.010513916,0.799765766,0.78925185
1448,0.237897292,0.983763933,0.745866641
1449,0.052282572,0.936581433,0.884298861
1450,0.011212859,0.354835272,0.343622413
1451,0.030870833,0.892958105,0.862087272
1452,0.012146094,0.776090801,0.763944707
1453,0.002154371,0.791573465,0.789419094
1454,0.118679114,0.572655022,0.453975908
1455,0.002290908,0.017321784,0.015030876
1456,0.031373262,0.854636371,0.823263109
1457,0.02552125,0.263956308,0.238435058
1458,0.138344914,0.962018967,0.823674053
1459,0.16333127,0.90457052,0.74123925
1460,0.005833627,0.962710738,0.956877111
1461,0.002882024,0.180396393,0.177514369
1462,0.047653597,0.95878309,0.911129493
1463,0.00144087,0.370507419,0.369066549
1464,0.003174036,0.495445311,0.492271275
1465,0.001183095,0.779241204,0.778058109
1466,0.018453283,0.920785964,0.90233268
1467,0.001819541,0.053016592,0.051197051
1468,0.018672166,0.962332368,0.943660202
1469,0.001787301,0.536182225,0.534394924
1470,0.000789311,0.792082489,0.791293177
1471,0.014060316,0.79128325,0.777222934
1472,0.002924262,0.408808768,0.405884506
1473,0.001720282,0.790274262,0.788553981
1474,0.115603641,0.88395983,0.768356189
1475,0.000398848,0.074340641,0.073941794
1476,0.011710894,0.852850974,0.841140079
1477,0.018047998,0.393633246,0.375585249
1478,0.001716641,0.434742212,0.433025571
1479,0.172017843,0.976242185,0.804224342
1480,0.091295868,0.98176837,0.890472502
1481,0.162309676,0.969349802,0.807040125
1482,0.003468941,0.419316798,0.415847857
1483,0.000719466,0.129549995,0.128830529
1484,0.020558933,0.930423915,0.909864983
1485,0.004021158,0.762767494,0.758746335
1486,0.024976354,0.91796726,0.892990906
1487,0.635038853,0.99548161,0.360442758
1488,0.018084353,0.544447541,0.526363188
1489,0.052851081,0.94480437,0.89195329
1490,0.012037198,0.531395435,0.519358237
1491,0.007630162,0.886473477,0.878843314
1492,0.001396314,0.688194215,0.686797901
1493,0.001226991,0.281524092,0.280297101
1494,0.007790449,0.791348398,0.783557949
1495,0.060617927,0.971041739,0.910423812
1496,0.002478329,0.8340258,0.831547471
1497,0.006703145,0.791649342,0.784946196
1498,0.437001824,0.993330777,0.556328952
1499,0.001298291,0.012472497,0.011174207
1500,0.016798221,0.720992506,0.704194285
1501,0.024706388,0.892711759,0.868005371
1502,0.012548401,0.59938556,0.586837159
1503,0.001315117,0.833046198,0.831731081
1504,0.000362378,0.012578119,0.012215741
1505,0.019347155,0.871364594,0.852017438
1506,0.003771139,0.13146694,0.127695801
1507,0.002114844,0.50105679,0.498941946
1508,0.002392116,0.618931711,0.616539595
1509,0.028420834,0.85760498,0.829184147
1510,0.037696894,0.948701024,0.91100413
1511,0.051067948,0.940029204,0.888961256
1512,0.001709284,0.598420799,0.596711515
1513,0.008175191,0.871059537,0.862884345
1514,0.000427035,0.207460299,0.207033264
1515,0.000861918,0.14082481,0.139962892
1516,0.006311463,0.74205929,0.735747827
1517,0.000240759,0.257269114,0.257028355
1518,0.007453115,0.771889925,0.76443681
1519,0.00207017,0.707275212,0.705205042
1520,0.172275811,0.120342284,-0.051933527
1521,0.003156503,0.793799639,0.790643135
1522,0.008821419,0.841739297,0.832917878
1523,0.038732901,0.886930466,0.848197564
1524,0.147552818,0.981970966,0.834418148
1525,0.030341979,0.867499828,0.837157849
1526,0.001979633,0.279751897,0.277772264
1527,0.000959939,0.149499908,0.148539969
1528,0.022936994,0.894127131,0.871190136
1529,0.078554258,0.961119175,0.882564917
1530,0.058147166,0.901904047,0.843756881
1531,0.010879794,0.725221455,0.714341661
1532,0.328723013,0.994191587,0.665468574
1533,0.00089367,0.714719534,0.713825864
1534,0.0103195,0.683662236,0.673342736
1535,0.003120692,0.021539006,0.018418314
1536,0.002872494,0.616185606,0.613313112
1537,0.010025489,0.906429589,0.8964041
1538,0.005788212,0.463830441,0.458042229
1539,0.025928255,0.945024371,0.919096116
1540,0.047366928,0.963323116,0.915956188
1541,0.033139594,0.974576294,0.941436701
1542,0.004063024,0.782962799,0.778899775
1543,0.012590621,0.565969408,0.553378787
1544,0.048373047,0.836569786,0.788196739
1545,0.031657685,0.952523768,0.920866083
1546,0.018666716,0.162394792,0.143728076
1547,0.037257966,0.928046942,0.890788976
1548,0.039995167,0.757113278,0.717118111
1549,0.001967835,0.128583908,0.126616073
1550,0.06244529,0.940098524,0.877653234
1551,0.001275399,0.71214503,0.710869632
1552,0.334041625,0.97098124,0.636939615
1553,0.018360304,0.930243373,0.911883069
1554,0.364127636,0.989675701,0.625548065
1555,0.006817665,0.591087818,0.584270153
1556,0.004011926,0.586016178,0.582004252
1557,0.003976519,0.807758391,0.803781872
1558,0.002944212,0.320870668,0.317926456
1559,0.033847593,0.550538182,0.516690589
1560,0.033487782,0.94805491,0.914567128
1561,0.006712343,0.837944508,0.831232165
1562,0.00168339,0.672340214,0.670656824
1563,0.035353392,0.817480922,0.782127529
1564,0.001688999,0.749280453,0.747591454
1565,0.000869935,0.187160328,0.186290393
1566,0.173744991,0.975647449,0.801902458
1567,0.009529297,0.866495788,0.856966491
1568,0.007671717,0.726365924,0.718694207
1569,0.01925993,0.786199212,0.766939282
1570,0.001710459,0.521627188,0.519916729
1571,0.003261586,0.668162942,0.664901356
1572,0.002789634,0.194176808,0.191387174
1573,0.02267305,0.8842507,0.861577651
1574,0.005050556,0.729331374,0.724280818
1575,0.005450435,0.414620936,0.4091705
1576,0.148225501,0.987908542,0.839683041
1577,0.051584847,0.984732568,0.933147721
1578,0.002094313,0.006431207,0.004336894
1579,0.001840935,0.887490928,0.885649993
1580,0.010968496,0.908738017,0.897769521
1581,0.094152831,0.951081336,0.856928505
1582,0.297026157,0.205062523,-0.091963634
1583,0.116071314,0.980709076,0.864637762
1584,0.00436086,0.034175407,0.029814547
1585,0.00100642,0.020670146,0.019663726
1586,0.106028616,0.283414781,0.177386165
1587,0.004059239,0.723451376,0.719392137
1588,0.049397141,0.900377929,0.850980788
1589,0.022477632,0.668159604,0.645681972
1590,0.000560768,0.476234168,0.4756734
1591,0.000735493,0.363049328,0.362313836
1592,0.002868435,0.233967349,0.231098914
1593,0.061136708,0.839622319,0.778485611
1594,0.009704104,0.868221343,0.858517239
1595,0.005108358,0.230479419,0.225371061
1596,0.005848624,0.581944287,0.576095663
1597,0.001018399,0.529343069,0.528324669
1598,0.01003056,0.812830627,0.802800067
1599,0.05240196,0.902811468,0.850409508
1600,0.011143509,0.772377491,0.761233982
1601,0.003073978,0.857777774,0.854703796
1602,0.039081845,0.914960623,0.875878777
1603,0.051306039,0.809687436,0.758381397
1604,0.006428565,0.955317736,0.94888917
1605,0.005945835,0.923174441,0.917228606
1606,0.006265192,0.637428522,0.63116333
1607,0.013384379,0.844509244,0.831124865
1608,0.283260018,0.977366447,0.69410643
1609,0.060044196,0.94122231,0.881178115
1610,0.010937545,0.254770517,0.243832973
1611,0.014134562,0.907847226,0.893712664
1612,0.105220146,0.950015366,0.84479522
1613,0.155187383,0.976454139,0.821266755
1614,0.00397633,0.735421181,0.731444851
1615,0.064654067,0.952629328,0.887975261
1616,0.012479882,0.052064531,0.039584649
1617,0.033808477,0.282951266,0.249142788
1618,0.003497637,0.761751473,0.758253836
1619,0.018563651,0.760213852,0.741650201
1620,0.004069096,0.639524102,0.635455006
1621,0.052684575,0.932750344,0.880065769
1622,0.011561451,0.27028212,0.258720669
1623,0.000235086,0.507331848,0.507096762
1624,0.003448259,0.33515659,0.33170833
1625,0.020165933,0.751650333,0.7314844
1626,0.125180036,0.978034437,0.852854401
1627,0.03535999,0.958312869,0.922952879
1628,0.028129175,0.70504123,0.676912054
1629,0.009898031,0.844911635,0.835013604
1630,0.002939231,0.645195305,0.642256075
1631,0.094218649,0.988088071,0.893869422
1632,0.001119929,0.443030953,0.441911024
1633,0.527446151,0.990116417,0.462670267
1634,0.006309106,0.531057417,0.524748311
1635,0.009446043,0.460374534,0.450928492
1636,0.000498181,0.473741323,0.473243142
1637,0.001775733,0.347398221,0.345622488
1638,0.017342333,0.885245264,0.867902931
1639,0.003137318,0.151088908,0.147951591
1640,0.045823872,0.965395451,0.919571579
1641,0.010652279,0.759307742,0.748655463
1642,0.010389232,0.743750691,0.733361459
1643,0.006056198,0.010814428,0.00475823
1644,0.000677979,0.471899867,0.471221888
1645,0.005607693,0.968849182,0.963241489
1646,0.053823486,0.857236147,0.803412661
1647,0.002506163,0.826759577,0.824253414
1648,0.008390076,0.776129007,0.767738931
1649,0.022264028,0.892772973,0.870508945
1650,0.009319435,0.857460856,0.848141422
1651,0.067856267,0.958872199,0.891015932
1652,0.922377467,0.986485243,0.064107776
1653,0.00173177,0.620638907,0.618907137
1654,0.031506453,0.869717598,0.838211145
1655,0.017487794,0.922061324,0.90457353
1656,0.009987969,0.658783317,0.648795348
1657,0.021431573,0.878871679,0.857440107
1658,0.008452727,0.311946303,0.303493576
1659,0.001159612,0.249743745,0.248584133
1660,0.006209335,0.890675306,0.884465971
1661,0.077129729,0.982363224,0.905233495
1662,0.106975123,0.977807879,0.870832756
1663,0.034256652,0.819144487,0.784887835
1664,0.177269533,0.988142312,0.810872778
1665,0.024282012,0.980278432,0.95599642
1666,0.018874686,0.946023107,0.92714842
1667,0.019845273,0.788543284,0.768698011
1668,0.028747512,0.921409607,0.892662095
1669,0.013583523,0.6044541,0.590870577
1670,0.006507928,0.898827791,0.892319863
1671,0.04025837,0.869897068,0.829638697
1672,0.045194868,0.878961086,0.833766218
1673,0.000944959,0.151622951,0.150677992
1674,0.066033021,0.931551874,0.865518853
1675,0.318766922,0.929390609,0.610623688
1676,0.023646962,0.88511759,0.861470629
1677,0.004599004,0.467943549,0.463344545
1678,0.005297346,0.686047196,0.680749851
1679,0.011978135,0.952536643,0.940558508
1680,0.004264877,0.895161271,0.890896394
1681,0.005830907,0.777902067,0.77207116
1682,0.055461526,0.954608381,0.899146855
1683,0.006813134,0.675649047,0.668835913
1684,0.012790707,0.902374446,0.889583739
1685,0.009696876,0.863848925,0.854152049
1686,0.027335407,0.971628845,0.944293438
1687,0.004800582,0.813106954,0.808306372
1688,0.049270917,0.985497177,0.93622626
1689,0.011714847,0.71939671,0.707681864
1690,0.190049529,0.931922197,0.741872668
1691,0.006130745,0.691782475,0.685651729
1692,0.007960738,0.561426699,0.553465961
1693,0.005050725,0.701709509,0.696658784
1694,0.018246656,0.955140591,0.936893934
1695,0.670830071,0.959123254,0.288293183
1696,0.006460502,0.699172199,0.692711697
1697,0.070929937,0.633759022,0.562829085
1698,0.015484206,0.739142358,0.723658152
1699,0.007299004,0.626120746,0.618821742
1700,0.014227768,0.9292261,0.914998332
1701,0.063726857,0.973887026,0.910160169
1702,0.211740196,0.993837297,0.782097101
1703,0.005158532,0.899185658,0.894027126
1704,0.130357683,0.963074923,0.83271724
1705,0.014528287,0.676189899,0.661661613
1706,0.307189643,0.997727215,0.690537572
1707,0.000566722,0.020846954,0.020280232
1708,0.002378995,0.540553153,0.538174157
1709,0.0688565,0.947906852,0.879050352
1710,0.017211406,0.926518202,0.909306796
1711,0.001607464,0.506035149,0.504427685
1712,0.000742256,0.113797635,0.113055378
1713,0.004598633,0.456122547,0.451523914
1714,0.102805845,0.168221369,0.065415524
1715,0.03289884,0.939306915,0.906408075
1716,0.005246961,0.769248843,0.764001882
1717,0.002263881,0.074024051,0.071760171
1718,0.015203234,0.582541883,0.567338649
1719,0.001252247,0.577917218,0.576664971
1720,0.006269614,0.824343264,0.81807365
1721,0.000372007,0.096893497,0.09652149
1722,0.000996802,0.561118305,0.560121502
1723,0.002671871,0.527604461,0.52493259
1724,0.032470807,0.924820364,0.892349556
1725,0.045964975,0.922306657,0.876341682
1726,0.002837336,0.65501231,0.652174973
1727,0.080708452,0.972883463,0.892175011
1728,0.051484037,0.97239393,0.920909893
1729,0.010558945,0.799161971,0.788603025
1730,0.012582698,0.731822908,0.71924021
1731,0.001728115,0.579643548,0.577915433
1732,0.009213297,0.817639112,0.808425816
1733,0.006687923,0.966047287,0.959359364
1734,0.042928811,0.803080201,0.76015139
1735,0.0773625,0.851954341,0.774591841
1736,0.024075087,0.949688733,0.925613645
1737,0.076791316,0.968598247,0.89180693
1738,0.005737989,0.661667943,0.655929954
1739,0.008986992,0.882483006,0.873496014
1740,0.022423508,0.848522484,0.826098977
1741,0.019154562,0.018840753,-0.000313809
1742,0.024289915,0.061511628,0.037221713
1743,0.095924675,0.992967129,0.897042453
1744,0.313966006,0.992202997,0.678236991
1745,0.003413317,0.859009564,0.855596247
1746,0.011904579,0.266521692,0.254617114
1747,0.023337027,0.758541584,0.735204557
1748,0.003453737,0.402745098,0.399291361
1749,0.001833323,0.532350063,0.530516741
1750,0.00764975,0.96644944,0.95879969
1751,0.064543866,0.943317115,0.87877325
1752,0.019237082,0.933242619,0.914005537
1753,0.027012484,0.890835702,0.863823218
1754,0.144714668,0.390302479,0.245587811
1755,0.039807104,0.939008296,0.899201192
1756,0.027471982,0.980825722,0.95335374
1757,0.056412853,0.918558538,0.862145685
1758,0.007799772,0.903692544,0.895892771
1759,0.002495136,0.375851661,0.373356525
1760,0.013711514,0.926061809,0.912350295
1761,0.003733027,0.003487711,-0.000245316
1762,0.027257886,0.838757992,0.811500106
1763,0.073835678,0.970530868,0.896695189
1764,0.000987143,0.045595717,0.044608574
1765,0.002877262,0.528562069,0.525684807
1766,0.074576356,0.717808306,0.643231951
1767,0.003083329,0.676834166,0.673750837
1768,0.004422636,0.790104032,0.785681395
1769,0.172820762,0.989421785,0.816601023
1770,0.039538272,0.911488354,0.871950082
1771,0.009653568,0.784827113,0.775173545
1772,0.014153286,0.920474291,0.906321005
1773,0.019960435,0.919519603,0.899559168
1774,0.002324058,0.484000653,0.481676595
